window_idx,start_time,end_time,label
165,1.65,1.66,P1_P2_T3
166,1.66,1.67,P1_P2_T3
167,1.67,1.68,P1_P2_T3
168,1.68,1.69,P1_P2_T3
169,1.69,1.7,P1_P2_T3
170,1.7,1.71,P1_P2_T3
171,1.71,1.72,P1_P2_T3
172,1.72,1.73,P1_P2_T3
173,1.73,1.74,P1_P2_T3
174,1.74,1.75,P1_P2_T3
175,1.75,1.76,P1_P2_T3
176,1.76,1.77,P1_P2_T3
177,1.77,1.78,P1_P2_T3
178,1.78,1.79,P1_P2_T3
179,1.79,1.8,P1_P2_T3
180,1.8,1.81,P1_P2_T3
181,1.81,1.82,P1_P2_T3
182,1.82,1.83,P1_P2_T3
183,1.83,1.84,P1_P2_T3
184,1.84,1.85,P1_P2_T3
185,1.85,1.86,P1_P2_T3
186,1.86,1.87,P1_P2_T3
187,1.87,1.88,P1_P2_T3
188,1.88,1.89,P1_P2_T3
189,1.89,1.9,P1_P2_T3
190,1.9,1.91,P1_P2_T3
191,1.91,1.92,P1_P2_T3
192,1.92,1.93,P1_P2_T3
193,1.93,1.94,P1_P2_T3
194,1.94,1.95,P1_P2_T3
195,1.95,1.96,P1_P2_T3
196,1.96,1.97,P1_P2_T3
197,1.97,1.98,P1_P2_T3
198,1.98,1.99,P1_P2_T3
199,1.99,2,P1_P2_T3
200,2,2.01,P1_P2_T3
201,2.01,2.02,P1_P2_T3
202,2.02,2.03,P1_P2_T3
203,2.03,2.04,P1_P2_T3
204,2.04,2.05,P1_P2_T3
205,2.05,2.06,P1_P2_T3
206,2.06,2.07,P1_P2_T3
207,2.07,2.08,P1_P2_T3
208,2.08,2.09,P1_P2_T3
209,2.09,2.1,P1_P2_T3
210,2.1,2.11,P1_P2_T3
211,2.11,2.12,P1_P2_T3
212,2.12,2.13,P1_P2_T3
213,2.13,2.14,P1_P2_T3
214,2.14,2.15,P1_P2_T3
215,2.15,2.16,P1_P2_T3
216,2.16,2.17,P1_P2_T3
217,2.17,2.18,P1_P2_T3
218,2.18,2.19,P1_P2_T3
219,2.19,2.2,P1_P2_T3
220,2.2,2.21,P1_P2_T3
221,2.21,2.22,P1_P2_T3
222,2.22,2.23,P1_P2_T3
223,2.23,2.24,P1_P2_T3
224,2.24,2.25,P1_P2_T3
225,2.25,2.26,P1_P2_T3
226,2.26,2.27,P1_P2_T3
227,2.27,2.28,P1_P2_T3
228,2.28,2.29,P1_P2_T3
229,2.29,2.3,P1_P2_T3
230,2.3,2.31,P1_P2_T3
231,2.31,2.32,P1_P2_T3
232,2.32,2.33,P1_P2_T3
233,2.33,2.34,P1_P2_T3
234,2.34,2.35,P1_P2_T3
235,2.35,2.36,P1_P2_T3
236,2.36,2.37,P1_P2_T3
237,2.37,2.38,P1_P2_T3
238,2.38,2.39,P1_P2_T3
239,2.39,2.4,P1_P2_T3
240,2.4,2.41,P1_P2_T3
241,2.41,2.42,P1_P2_T3
242,2.42,2.43,P1_P2_T3
243,2.43,2.44,P1_P2_T3
244,2.44,2.45,P1_P2_T3
245,2.45,2.46,P1_P2_T3
246,2.46,2.47,P1_P2_T3
247,2.47,2.48,P1_P2_T3
248,2.48,2.49,P1_P2_T3
249,2.49,2.5,P1_P2_T3
250,2.5,2.51,P1_P2_T3
251,2.51,2.52,P1_P2_T3
252,2.52,2.53,P1_P2_T3
253,2.53,2.54,P1_P2_T3
254,2.54,2.55,P1_P2_T3
255,2.55,2.56,P1_P2_T3
256,2.56,2.57,P1_P2_T3
257,2.57,2.58,P1_P2_T3
258,2.58,2.59,P1_P2_T3
259,2.59,2.6,P1_P2_T3
260,2.6,2.61,P1_P2_T3
261,2.61,2.62,P1_P2_T3
262,2.62,2.63,P1_P2_T3
263,2.63,2.64,P1_P2_T3
264,2.64,2.65,P1_P2_T3
265,2.65,2.66,P1_P2_T3
266,2.66,2.67,P1_P2_T3
267,2.67,2.68,P1_P2_T3
268,2.68,2.69,P1_P2_T3
269,2.69,2.7,P1_P2_T3
270,2.7,2.71,P1_P2_T3
271,2.71,2.72,P1_P2_T3
272,2.72,2.73,P1_P2_T3
273,2.73,2.74,P1_P2_T3
274,2.74,2.75,P1_P2_T3
275,2.75,2.76,P1_P2_T3
276,2.76,2.77,P1_P2_T3
277,2.77,2.78,P1_P2_T3
278,2.78,2.79,P1_P2_T3
279,2.79,2.8,P1_P2_T3
280,2.8,2.81,P1_P2_T3
281,2.81,2.82,P1_P2_T3
282,2.82,2.83,P1_P2_T3
283,2.83,2.84,P1_P2_T3
284,2.84,2.85,P1_P2_T3
285,2.85,2.86,P1_P2_T3
286,2.86,2.87,P1_P2_T3
287,2.87,2.88,P1_P2_T3
288,2.88,2.89,P1_P2_T3
289,2.89,2.9,P1_P2_T3
290,2.9,2.91,P1_P2_T3
291,2.91,2.92,P1_P2_T3
292,2.92,2.93,P1_P2_T3
293,2.93,2.94,P1_P2_T3
294,2.94,2.95,P1_P2_T3
295,2.95,2.96,P1_P2_T3
296,2.96,2.97,P1_P2_T3
297,2.97,2.98,P1_P2_T3
298,2.98,2.99,P1_P2_T3
299,2.99,3,P1_P2_T3
300,3,3.01,P1_P2_T3
301,3.01,3.02,P1_P2_T3
302,3.02,3.03,P1_P2_T3
303,3.03,3.04,P1_P2_T3
304,3.04,3.05,P1_P2_T3
305,3.05,3.06,P1_P2_T3
306,3.06,3.07,P1_P2_T3
307,3.07,3.08,P1_P2_T3
308,3.08,3.09,P1_P2_T3
309,3.09,3.1,P1_P2_T3
310,3.1,3.11,P1_P2_T3
311,3.11,3.12,P1_P2_T3
312,3.12,3.13,P1_P2_T3
313,3.13,3.14,P1_P2_T3
314,3.14,3.15,P1_P2_T3
315,3.15,3.16,P1_P2_T3
316,3.16,3.17,P1_P2_T3
317,3.17,3.18,P1_P2_T3
318,3.18,3.19,P1_P2_T3
319,3.19,3.2,P1_P2_T3
320,3.2,3.21,P1_P2_T3
321,3.21,3.22,P1_P2_T3
322,3.22,3.23,P1_P2_T3
323,3.23,3.24,P1_P2_T3
324,3.24,3.25,P1_P2_T3
325,3.25,3.26,P1_P2_T3
326,3.26,3.27,P1_P2_T3
327,3.27,3.28,P1_P2_T3
328,3.28,3.29,P1_P2_T3
329,3.29,3.3,P1_P2_T3
330,3.3,3.31,P1_P2_T3
331,3.31,3.32,P1_P2_T3
332,3.32,3.33,P1_P2_T3
333,3.33,3.34,P1_P2_T3
334,3.34,3.35,P1_P2_T3
335,3.35,3.36,P1_P2_T3
336,3.36,3.37,P1_P2_T3
337,3.37,3.38,P1_P2_T3
338,3.38,3.39,P1_P2_T3
339,3.39,3.4,P1_P2_T3
340,3.4,3.41,P1_P2_T3
341,3.41,3.42,P1_P2_T3
342,3.42,3.43,P1_P2_T3
343,3.43,3.44,P1_P2_T3
344,3.44,3.45,P1_P2_T3
345,3.45,3.46,P1_P2_T3
346,3.46,3.47,P1_P2_T3
347,3.47,3.48,silence
348,3.48,3.49,silence
349,3.49,3.5,silence
350,3.5,3.51,silence
351,3.51,3.52,silence
352,3.52,3.53,silence
353,3.53,3.54,silence
354,3.54,3.55,silence
355,3.55,3.56,silence
356,3.56,3.57,silence
357,3.57,3.58,silence
358,3.58,3.59,silence
359,3.59,3.6,silence
360,3.6,3.61,silence
361,3.61,3.62,silence
362,3.62,3.63,silence
363,3.63,3.64,silence
364,3.64,3.65,silence
365,3.65,3.66,silence
366,3.66,3.67,silence
367,3.67,3.68,silence
368,3.68,3.69,silence
369,3.69,3.7,silence
370,3.7,3.71,silence
371,3.71,3.72,silence
372,3.72,3.73,silence
373,3.73,3.74,silence
374,3.74,3.75,silence
375,3.75,3.76,silence
376,3.76,3.77,silence
377,3.77,3.78,silence
378,3.78,3.79,silence
379,3.79,3.8,silence
380,3.8,3.81,silence
381,3.81,3.82,silence
382,3.82,3.83,silence
383,3.83,3.84,silence
384,3.84,3.85,silence
385,3.85,3.86,silence
386,3.86,3.87,silence
387,3.87,3.88,silence
388,3.88,3.89,silence
389,3.89,3.9,silence
390,3.9,3.91,silence
391,3.91,3.92,silence
392,3.92,3.93,silence
393,3.93,3.94,silence
394,3.94,3.95,silence
395,3.95,3.96,silence
396,3.96,3.97,silence
397,3.97,3.98,silence
398,3.98,3.99,silence
399,3.99,4,silence
400,4,4.01,silence
401,4.01,4.02,silence
402,4.02,4.03,silence
403,4.03,4.04,silence
404,4.04,4.05,silence
405,4.05,4.06,silence
406,4.06,4.07,silence
407,4.07,4.08,silence
408,4.08,4.09,silence
409,4.09,4.1,silence
410,4.1,4.11,silence
411,4.11,4.12,silence
412,4.12,4.13,silence
413,4.13,4.14,silence
414,4.14,4.15,silence
415,4.15,4.16,silence
416,4.16,4.17,silence
417,4.17,4.18,silence
418,4.18,4.19,silence
419,4.19,4.2,silence
420,4.2,4.21,silence
