window_idx,start_time,end_time,label
204,2.04,2.05,silence
205,2.05,2.06,silence
206,2.06,2.07,silence
207,2.07,2.08,silence
208,2.08,2.09,silence
209,2.09,2.1,silence
210,2.1,2.11,silence
211,2.11,2.12,silence
212,2.12,2.13,silence
213,2.13,2.14,silence
214,2.14,2.15,silence
215,2.15,2.16,silence
216,2.16,2.17,silence
217,2.17,2.18,silence
218,2.18,2.19,silence
219,2.19,2.2,silence
220,2.2,2.21,silence
