window_idx,start_time,end_time,label
199,1.99,2,"""silence"""
200,2,2.01,"""silence"""
201,2.01,2.02,"""silence"""
202,2.02,2.03,"""silence"""
203,2.03,2.04,"""silence"""
204,2.04,2.05,"""silence"""
205,2.05,2.06,"""silence"""
206,2.06,2.07,"""silence"""
207,2.07,2.08,"""silence"""
208,2.08,2.09,"""silence"""
