window_idx,start_time,end_time,label
178,1.78,1.79,"""silence"""
179,1.79,1.8,"""silence"""
180,1.8,1.81,"""silence"""
181,1.81,1.82,"""silence"""
182,1.82,1.83,"""silence"""
183,1.83,1.84,"""silence"""
184,1.84,1.85,"""silence"""
185,1.85,1.86,"""silence"""
186,1.86,1.87,"""silence"""
187,1.87,1.88,"""silence"""
188,1.88,1.89,"""silence"""
189,1.89,1.9,"""silence"""
190,1.9,1.91,"""silence"""
191,1.91,1.92,"""silence"""
192,1.92,1.93,"""silence"""
193,1.93,1.94,"""silence"""
194,1.94,1.95,"""silence"""
195,1.95,1.96,"""silence"""
196,1.96,1.97,"""silence"""
197,1.97,1.98,"""silence"""
198,1.98,1.99,"""silence"""
199,1.99,2,"""silence"""
200,2,2.01,"""silence"""
201,2.01,2.02,"""silence"""
202,2.02,2.03,"""silence"""
203,2.03,2.04,"""silence"""
204,2.04,2.05,"""silence"""
205,2.05,2.06,"""silence"""
206,2.06,2.07,"""silence"""
207,2.07,2.08,"""silence"""
208,2.08,2.09,"""silence"""
209,2.09,2.1,"""silence"""
210,2.1,2.11,"""silence"""
211,2.11,2.12,"""silence"""
212,2.12,2.13,"""silence"""
213,2.13,2.14,"""silence"""
214,2.14,2.15,"""silence"""
215,2.15,2.16,"""silence"""
216,2.16,2.17,"""silence"""
217,2.17,2.18,"""silence"""
218,2.18,2.19,"""silence"""
219,2.19,2.2,"""silence"""
220,2.2,2.21,"""silence"""
221,2.21,2.22,"""silence"""
222,2.22,2.23,"""silence"""
223,2.23,2.24,"""silence"""
224,2.24,2.25,"""silence"""
225,2.25,2.26,"""silence"""
226,2.26,2.27,"""silence"""
227,2.27,2.28,"""silence"""
228,2.28,2.29,"""silence"""
229,2.29,2.3,"""silence"""
230,2.3,2.31,"""silence"""
231,2.31,2.32,"""silence"""
232,2.32,2.33,"""silence"""
233,2.33,2.34,"""silence"""
234,2.34,2.35,"""silence"""
235,2.35,2.36,"""silence"""
236,2.36,2.37,"""silence"""
237,2.37,2.38,"""silence"""
238,2.38,2.39,"""silence"""
239,2.39,2.4,"""silence"""
240,2.4,2.41,"""silence"""
241,2.41,2.42,"""silence"""
242,2.42,2.43,"""silence"""
243,2.43,2.44,"""silence"""
244,2.44,2.45,"""silence"""
245,2.45,2.46,"""silence"""
246,2.46,2.47,"""silence"""
247,2.47,2.48,"""silence"""
248,2.48,2.49,"""silence"""
249,2.49,2.5,"""silence"""
250,2.5,2.51,"""silence"""
251,2.51,2.52,"""silence"""
252,2.52,2.53,"""silence"""
253,2.53,2.54,"""silence"""
254,2.54,2.55,"""silence"""
255,2.55,2.56,"""silence"""
256,2.56,2.57,"""silence"""
257,2.57,2.58,"""silence"""
258,2.58,2.59,"""silence"""
259,2.59,2.6,"""silence"""
260,2.6,2.61,"""silence"""
261,2.61,2.62,"""silence"""
262,2.62,2.63,"""silence"""
263,2.63,2.64,"""silence"""
264,2.64,2.65,"""silence"""
265,2.65,2.66,"""silence"""
266,2.66,2.67,"""silence"""
267,2.67,2.68,"""silence"""
268,2.68,2.69,"""silence"""
269,2.69,2.7,"""silence"""
270,2.7,2.71,"""silence"""
271,2.71,2.72,"""silence"""
272,2.72,2.73,"""silence"""
273,2.73,2.74,"""silence"""
274,2.74,2.75,"""silence"""
275,2.75,2.76,"""silence"""
276,2.76,2.77,"""silence"""
277,2.77,2.78,"""silence"""
278,2.78,2.79,"""silence"""
279,2.79,2.8,"""silence"""
280,2.8,2.81,"""silence"""
281,2.81,2.82,"""silence"""
282,2.82,2.83,"""silence"""
283,2.83,2.84,"""silence"""
284,2.84,2.85,"""silence"""
285,2.85,2.86,"""silence"""
286,2.86,2.87,"""silence"""
287,2.87,2.88,"""silence"""
288,2.88,2.89,"""silence"""
289,2.89,2.9,"""silence"""
290,2.9,2.91,"""silence"""
291,2.91,2.92,"""silence"""
292,2.92,2.93,"""silence"""
293,2.93,2.94,"""silence"""
294,2.94,2.95,"""silence"""
295,2.95,2.96,"""silence"""
296,2.96,2.97,"""silence"""
297,2.97,2.98,"""silence"""
298,2.98,2.99,"""silence"""
299,2.99,3,"""silence"""
300,3,3.01,"""silence"""
301,3.01,3.02,"""silence"""
302,3.02,3.03,"""silence"""
303,3.03,3.04,"""silence"""
304,3.04,3.05,"""silence"""
305,3.05,3.06,"""silence"""
306,3.06,3.07,"""silence"""
307,3.07,3.08,"""silence"""
308,3.08,3.09,"""silence"""
309,3.09,3.1,"""silence"""
310,3.1,3.11,"""silence"""
311,3.11,3.12,"""silence"""
312,3.12,3.13,"""silence"""
313,3.13,3.14,"""silence"""
314,3.14,3.15,"""silence"""
315,3.15,3.16,"""silence"""
316,3.16,3.17,"""silence"""
317,3.17,3.18,"""silence"""
318,3.18,3.19,"""silence"""
319,3.19,3.2,"""silence"""
320,3.2,3.21,"""silence"""
321,3.21,3.22,"""silence"""
322,3.22,3.23,"""silence"""
323,3.23,3.24,"""silence"""
324,3.24,3.25,"""silence"""
325,3.25,3.26,"""silence"""
326,3.26,3.27,"""silence"""
327,3.27,3.28,"""silence"""
328,3.28,3.29,"""silence"""
329,3.29,3.3,"""silence"""
330,3.3,3.31,"""silence"""
331,3.31,3.32,"""silence"""
332,3.32,3.33,"""silence"""
333,3.33,3.34,"""silence"""
334,3.34,3.35,"""silence"""
335,3.35,3.36,"""silence"""
336,3.36,3.37,"""silence"""
337,3.37,3.38,"""silence"""
338,3.38,3.39,"""silence"""
339,3.39,3.4,"""silence"""
340,3.4,3.41,"""silence"""
341,3.41,3.42,"""silence"""
342,3.42,3.43,"""silence"""
343,3.43,3.44,"""silence"""
344,3.44,3.45,"""silence"""
345,3.45,3.46,"""silence"""
346,3.46,3.47,"""silence"""
347,3.47,3.48,"""silence"""
348,3.48,3.49,"""silence"""
349,3.49,3.5,"""silence"""
350,3.5,3.51,"""silence"""
351,3.51,3.52,"""silence"""
352,3.52,3.53,"""silence"""
353,3.53,3.54,"""silence"""
354,3.54,3.55,"""silence"""
355,3.55,3.56,"""silence"""
356,3.56,3.57,"""silence"""
357,3.57,3.58,"""silence"""
358,3.58,3.59,"""silence"""
359,3.59,3.6,"""silence"""
360,3.6,3.61,"""silence"""
361,3.61,3.62,"""silence"""
362,3.62,3.63,"""silence"""
363,3.63,3.64,"""silence"""
364,3.64,3.65,"""silence"""
365,3.65,3.66,"""silence"""
366,3.66,3.67,"""silence"""
367,3.67,3.68,"""silence"""
368,3.68,3.69,"""silence"""
369,3.69,3.7,"""silence"""
370,3.7,3.71,"""silence"""
371,3.71,3.72,"""silence"""
372,3.72,3.73,"""silence"""
373,3.73,3.74,"""silence"""
374,3.74,3.75,"""silence"""
375,3.75,3.76,"""silence"""
376,3.76,3.77,"""silence"""
377,3.77,3.78,"""silence"""
378,3.78,3.79,"""silence"""
379,3.79,3.8,"""silence"""
380,3.8,3.81,"""silence"""
381,3.81,3.82,"""silence"""
382,3.82,3.83,"""silence"""
383,3.83,3.84,"""silence"""
384,3.84,3.85,"""silence"""
385,3.85,3.86,"""silence"""
386,3.86,3.87,"""silence"""
387,3.87,3.88,"""silence"""
388,3.88,3.89,"""silence"""
389,3.89,3.9,"""silence"""
390,3.9,3.91,"""silence"""
391,3.91,3.92,"""silence"""
392,3.92,3.93,"""silence"""
393,3.93,3.94,"""silence"""
394,3.94,3.95,"""silence"""
395,3.95,3.96,"""silence"""
396,3.96,3.97,"""silence"""
397,3.97,3.98,"""silence"""
398,3.98,3.99,"""silence"""
399,3.99,4,"""silence"""
400,4,4.01,"""silence"""
401,4.01,4.02,"""silence"""
402,4.02,4.03,"""silence"""
403,4.03,4.04,"""silence"""
404,4.04,4.05,"""silence"""
405,4.05,4.06,"""silence"""
406,4.06,4.07,"""silence"""
407,4.07,4.08,"""silence"""
408,4.08,4.09,"""silence"""
409,4.09,4.1,"""silence"""
410,4.1,4.11,"""silence"""
411,4.11,4.12,"""silence"""
412,4.12,4.13,"""silence"""
413,4.13,4.14,"""silence"""
414,4.14,4.15,"""silence"""
415,4.15,4.16,"""silence"""
416,4.16,4.17,"""silence"""
417,4.17,4.18,"""silence"""
418,4.18,4.19,"""silence"""
419,4.19,4.2,"""silence"""
420,4.2,4.21,"""silence"""
421,4.21,4.22,"""silence"""
422,4.22,4.23,"""silence"""
423,4.23,4.24,"""silence"""
424,4.24,4.25,"""silence"""
425,4.25,4.26,"""silence"""
426,4.26,4.27,"""silence"""
427,4.27,4.28,"""silence"""
428,4.28,4.29,"""silence"""
429,4.29,4.3,"""silence"""
430,4.3,4.31,"""silence"""
431,4.31,4.32,"""silence"""
432,4.32,4.33,"""silence"""
433,4.33,4.34,"""silence"""
434,4.34,4.35,"""silence"""
435,4.35,4.36,"""silence"""
436,4.36,4.37,"""silence"""
437,4.37,4.38,"""silence"""
438,4.38,4.39,"""silence"""
439,4.39,4.4,"""silence"""
440,4.4,4.41,"""silence"""
441,4.41,4.42,"""silence"""
442,4.42,4.43,"""silence"""
443,4.43,4.44,"""silence"""
444,4.44,4.45,"""silence"""
445,4.45,4.46,"""silence"""
446,4.46,4.47,"""silence"""
447,4.47,4.48,"""silence"""
448,4.48,4.49,"""silence"""
449,4.49,4.5,"""silence"""
450,4.5,4.51,"""silence"""
451,4.51,4.52,"""silence"""
452,4.52,4.53,"""silence"""
453,4.53,4.54,"""silence"""
454,4.54,4.55,"""silence"""
455,4.55,4.56,"""silence"""
456,4.56,4.57,"""silence"""
457,4.57,4.58,"""silence"""
458,4.58,4.59,"""silence"""
459,4.59,4.6,"""silence"""
460,4.6,4.61,"""silence"""
461,4.61,4.62,"""silence"""
462,4.62,4.63,"""silence"""
463,4.63,4.64,"""silence"""
464,4.64,4.65,"""silence"""
465,4.65,4.66,"""silence"""
466,4.66,4.67,"""silence"""
467,4.67,4.68,"""silence"""
468,4.68,4.69,"""silence"""
469,4.69,4.7,"""silence"""
470,4.7,4.71,"""silence"""
471,4.71,4.72,"""silence"""
472,4.72,4.73,"""silence"""
473,4.73,4.74,"""silence"""
474,4.74,4.75,"""silence"""
475,4.75,4.76,"""silence"""
476,4.76,4.77,"""silence"""
477,4.77,4.78,"""silence"""
478,4.78,4.79,"""silence"""
479,4.79,4.8,"""silence"""
480,4.8,4.81,"""silence"""
481,4.81,4.82,"""silence"""
482,4.82,4.83,"""silence"""
483,4.83,4.84,"""silence"""
484,4.84,4.85,"""silence"""
485,4.85,4.86,"""silence"""
486,4.86,4.87,"""silence"""
487,4.87,4.88,"""silence"""
488,4.88,4.89,"""silence"""
489,4.89,4.9,"""silence"""
490,4.9,4.91,"""silence"""
491,4.91,4.92,"""silence"""
492,4.92,4.93,"""silence"""
493,4.93,4.94,"""silence"""
494,4.94,4.95,"""silence"""
495,4.95,4.96,"""silence"""
496,4.96,4.97,"""silence"""
497,4.97,4.98,"""silence"""
498,4.98,4.99,"""silence"""
499,4.99,5,"""silence"""
500,5,5.01,"""silence"""
501,5.01,5.02,"""silence"""
502,5.02,5.03,"""silence"""
503,5.03,5.04,"""silence"""
504,5.04,5.05,"""silence"""
505,5.05,5.06,"""silence"""
506,5.06,5.07,"""silence"""
507,5.07,5.08,"""silence"""
508,5.08,5.09,"""silence"""
509,5.09,5.1,"""silence"""
510,5.1,5.11,"""silence"""
511,5.11,5.12,"""silence"""
512,5.12,5.13,"""silence"""
513,5.13,5.14,"""silence"""
514,5.14,5.15,"""silence"""
515,5.15,5.16,"""silence"""
516,5.16,5.17,"""silence"""
517,5.17,5.18,"""silence"""
518,5.18,5.19,"""silence"""
519,5.19,5.2,"""silence"""
520,5.2,5.21,"""silence"""
521,5.21,5.22,"""silence"""
522,5.22,5.23,"""silence"""
523,5.23,5.24,"""silence"""
524,5.24,5.25,"""silence"""
525,5.25,5.26,"""silence"""
526,5.26,5.27,"""silence"""
527,5.27,5.28,"""silence"""
528,5.28,5.29,"""silence"""
529,5.29,5.3,"""silence"""
530,5.3,5.31,"""silence"""
531,5.31,5.32,"""silence"""
532,5.32,5.33,"""silence"""
533,5.33,5.34,"""silence"""
534,5.34,5.35,"""silence"""
535,5.35,5.36,"""silence"""
536,5.36,5.37,"""silence"""
537,5.37,5.38,"""silence"""
538,5.38,5.39,"""silence"""
539,5.39,5.4,"""silence"""
540,5.4,5.41,"""silence"""
541,5.41,5.42,"""silence"""
542,5.42,5.43,"""silence"""
543,5.43,5.44,"""silence"""
544,5.44,5.45,"""silence"""
545,5.45,5.46,"""silence"""
546,5.46,5.47,"""silence"""
547,5.47,5.48,"""silence"""
548,5.48,5.49,"""silence"""
549,5.49,5.5,"""silence"""
550,5.5,5.51,"""silence"""
551,5.51,5.52,"""silence"""
552,5.52,5.53,"""silence"""
553,5.53,5.54,"""silence"""
554,5.54,5.55,"""silence"""
555,5.55,5.56,"""silence"""
556,5.56,5.57,"""silence"""
557,5.57,5.58,"""silence"""
558,5.58,5.59,"""silence"""
559,5.59,5.6,"""silence"""
560,5.6,5.61,"""silence"""
561,5.61,5.62,"""silence"""
562,5.62,5.63,"""silence"""
563,5.63,5.64,"""silence"""
564,5.64,5.65,"""silence"""
565,5.65,5.66,"""silence"""
566,5.66,5.67,"""silence"""
567,5.67,5.68,"""silence"""
568,5.68,5.69,"""silence"""
569,5.69,5.7,"""silence"""
570,5.7,5.71,"""silence"""
571,5.71,5.72,"""silence"""
572,5.72,5.73,"""silence"""
573,5.73,5.74,"""silence"""
574,5.74,5.75,"""silence"""
575,5.75,5.76,"""silence"""
576,5.76,5.77,"""silence"""
577,5.77,5.78,"""silence"""
578,5.78,5.79,"""silence"""
579,5.79,5.8,"""silence"""
580,5.8,5.81,"""silence"""
581,5.81,5.82,"""silence"""
582,5.82,5.83,"""silence"""
583,5.83,5.84,"""silence"""
584,5.84,5.85,"""silence"""
585,5.85,5.86,"""silence"""
586,5.86,5.87,"""silence"""
587,5.87,5.88,"""silence"""
588,5.88,5.89,"""silence"""
589,5.89,5.9,"""silence"""
590,5.9,5.91,"""silence"""
591,5.91,5.92,"""silence"""
592,5.92,5.93,"""silence"""
593,5.93,5.94,"""silence"""
594,5.94,5.95,"""silence"""
595,5.95,5.96,"""silence"""
596,5.96,5.97,"""silence"""
597,5.97,5.98,"""silence"""
598,5.98,5.99,"""silence"""
599,5.99,6,"""silence"""
600,6,6.01,"""silence"""
601,6.01,6.02,"""silence"""
602,6.02,6.03,"""silence"""
603,6.03,6.04,"""silence"""
604,6.04,6.05,"""silence"""
605,6.05,6.06,"""silence"""
606,6.06,6.07,"""silence"""
607,6.07,6.08,"""silence"""
608,6.08,6.09,"""silence"""
609,6.09,6.1,"""silence"""
610,6.1,6.11,"""silence"""
611,6.11,6.12,"""silence"""
612,6.12,6.13,"""silence"""
613,6.13,6.14,"""silence"""
614,6.14,6.15,"""silence"""
615,6.15,6.16,"""silence"""
616,6.16,6.17,"""silence"""
617,6.17,6.18,"""silence"""
618,6.18,6.19,"""silence"""
619,6.19,6.2,"""silence"""
620,6.2,6.21,"""silence"""
621,6.21,6.22,"""silence"""
622,6.22,6.23,"""silence"""
623,6.23,6.24,"""silence"""
624,6.24,6.25,"""silence"""
625,6.25,6.26,"""silence"""
626,6.26,6.27,"""silence"""
627,6.27,6.28,"""silence"""
628,6.28,6.29,"""silence"""
629,6.29,6.3,"""silence"""
630,6.3,6.31,"""silence"""
631,6.31,6.32,"""silence"""
632,6.32,6.33,"""silence"""
633,6.33,6.34,"""silence"""
634,6.34,6.35,"""silence"""
635,6.35,6.36,"""silence"""
636,6.36,6.37,"""silence"""
637,6.37,6.38,"""silence"""
638,6.38,6.39,"""silence"""
639,6.39,6.4,"""silence"""
640,6.4,6.41,"""silence"""
641,6.41,6.42,"""silence"""
642,6.42,6.43,"""silence"""
643,6.43,6.44,"""silence"""
644,6.44,6.45,"""silence"""
645,6.45,6.46,"""silence"""
646,6.46,6.47,"""silence"""
647,6.47,6.48,"""silence"""
648,6.48,6.49,"""silence"""
649,6.49,6.5,"""silence"""
650,6.5,6.51,"""silence"""
651,6.51,6.52,"""silence"""
652,6.52,6.53,"""silence"""
653,6.53,6.54,"""silence"""
654,6.54,6.55,"""silence"""
655,6.55,6.56,"""silence"""
656,6.56,6.57,"""silence"""
657,6.57,6.58,"""silence"""
658,6.58,6.59,"""silence"""
659,6.59,6.6,"""silence"""
660,6.6,6.61,"""silence"""
661,6.61,6.62,"""silence"""
662,6.62,6.63,"""silence"""
663,6.63,6.64,"""silence"""
664,6.64,6.65,"""silence"""
665,6.65,6.66,"""silence"""
666,6.66,6.67,"""silence"""
667,6.67,6.68,"""silence"""
668,6.68,6.69,"""silence"""
669,6.69,6.7,"""silence"""
670,6.7,6.71,"""silence"""
671,6.71,6.72,"""silence"""
672,6.72,6.73,"""silence"""
673,6.73,6.74,"""silence"""
674,6.74,6.75,"""silence"""
675,6.75,6.76,"""silence"""
676,6.76,6.77,"""silence"""
677,6.77,6.78,"""silence"""
678,6.78,6.79,"""silence"""
679,6.79,6.8,"""silence"""
680,6.8,6.81,"""silence"""
681,6.81,6.82,"""silence"""
682,6.82,6.83,"""silence"""
683,6.83,6.84,"""silence"""
684,6.84,6.85,"""silence"""
685,6.85,6.86,"""silence"""
686,6.86,6.87,"""silence"""
687,6.87,6.88,"""silence"""
688,6.88,6.89,"""silence"""
689,6.89,6.9,"""silence"""
690,6.9,6.91,"""silence"""
691,6.91,6.92,"""silence"""
692,6.92,6.93,"""silence"""
693,6.93,6.94,"""silence"""
694,6.94,6.95,"""silence"""
695,6.95,6.96,"""silence"""
696,6.96,6.97,"""silence"""
697,6.97,6.98,"""silence"""
698,6.98,6.99,"""silence"""
699,6.99,7,"""silence"""
700,7,7.01,"""silence"""
701,7.01,7.02,"""silence"""
702,7.02,7.03,"""silence"""
703,7.03,7.04,"""silence"""
704,7.04,7.05,"""silence"""
705,7.05,7.06,"""silence"""
706,7.06,7.07,"""silence"""
707,7.07,7.08,"""silence"""
708,7.08,7.09,"""silence"""
709,7.09,7.1,"""silence"""
710,7.1,7.11,"""silence"""
711,7.11,7.12,"""silence"""
712,7.12,7.13,"""silence"""
713,7.13,7.14,"""silence"""
714,7.14,7.15,"""silence"""
715,7.15,7.16,"""silence"""
716,7.16,7.17,"""silence"""
717,7.17,7.18,"""silence"""
718,7.18,7.19,"""silence"""
719,7.19,7.2,"""silence"""
720,7.2,7.21,"""silence"""
721,7.21,7.22,"""silence"""
722,7.22,7.23,"""silence"""
723,7.23,7.24,"""silence"""
724,7.24,7.25,"""silence"""
725,7.25,7.26,"""silence"""
726,7.26,7.27,"""silence"""
727,7.27,7.28,"""silence"""
728,7.28,7.29,"""silence"""
729,7.29,7.3,"""silence"""
730,7.3,7.31,"""silence"""
731,7.31,7.32,"""silence"""
732,7.32,7.33,"""silence"""
733,7.33,7.34,"""silence"""
734,7.34,7.35,"""silence"""
735,7.35,7.36,"""silence"""
736,7.36,7.37,"""silence"""
737,7.37,7.38,"""silence"""
738,7.38,7.39,"""silence"""
739,7.39,7.4,"""silence"""
740,7.4,7.41,"""silence"""
