frame,start_time,end_time,label
394,4.202666667,4.213333333,silence
395,4.213333333,4.224,silence
396,4.224,4.234666667,silence
397,4.234666667,4.245333333,silence
398,4.245333333,4.256,silence
399,4.256,4.266666667,silence
400,4.266666667,4.277333333,silence
401,4.277333333,4.288,silence
402,4.288,4.298666667,silence
403,4.298666667,4.309333333,silence
404,4.309333333,4.32,silence
405,4.32,4.330666667,silence
406,4.330666667,4.341333333,silence
407,4.341333333,4.352,silence
408,4.352,4.362666667,silence
409,4.362666667,4.373333333,silence
410,4.373333333,4.384,silence
411,4.384,4.394666667,silence
412,4.394666667,4.405333333,silence
413,4.405333333,4.416,silence
414,4.416,4.426666667,silence
415,4.426666667,4.437333333,silence
416,4.437333333,4.448,silence
417,4.448,4.458666667,silence
