window_idx,start_time,end_time,label
233,2.33,2.34,P1
234,2.34,2.35,P1
235,2.35,2.36,P1
236,2.36,2.37,P1
237,2.37,2.38,P1
238,2.38,2.39,P1
239,2.39,2.4,P1
240,2.4,2.41,P1
241,2.41,2.42,P1
242,2.42,2.43,P1
243,2.43,2.44,P1
244,2.44,2.45,P1
245,2.45,2.46,P1
246,2.46,2.47,P1
247,2.47,2.48,P1
248,2.48,2.49,P1
249,2.49,2.5,P1
250,2.5,2.51,P1
251,2.51,2.52,P1
252,2.52,2.53,P1
253,2.53,2.54,P1
254,2.54,2.55,P1
255,2.55,2.56,P1
256,2.56,2.57,P1
257,2.57,2.58,P1
258,2.58,2.59,P1
259,2.59,2.6,P1
260,2.6,2.61,P1
261,2.61,2.62,P1
262,2.62,2.63,P1
263,2.63,2.64,P1
264,2.64,2.65,P1
265,2.65,2.66,P1
266,2.66,2.67,P1
267,2.67,2.68,P1
268,2.68,2.69,P1
269,2.69,2.7,P1
270,2.7,2.71,P1
271,2.71,2.72,P1
272,2.72,2.73,P1
273,2.73,2.74,P1
274,2.74,2.75,P1
275,2.75,2.76,P1
276,2.76,2.77,P1
277,2.77,2.78,P1
278,2.78,2.79,P1
279,2.79,2.8,P1
280,2.8,2.81,P1
281,2.81,2.82,P1
282,2.82,2.83,P1
283,2.83,2.84,P1
284,2.84,2.85,P1
285,2.85,2.86,P1
286,2.86,2.87,P1
287,2.87,2.88,P1
288,2.88,2.89,P1
289,2.89,2.9,P1
290,2.9,2.91,P1
291,2.91,2.92,P1
292,2.92,2.93,P1
293,2.93,2.94,P1
294,2.94,2.95,P1
295,2.95,2.96,P1
296,2.96,2.97,P1
297,2.97,2.98,P1
298,2.98,2.99,P1
299,2.99,3,P1
300,3,3.01,P1
301,3.01,3.02,P1
302,3.02,3.03,P1
303,3.03,3.04,P1
304,3.04,3.05,P1
305,3.05,3.06,P1
306,3.06,3.07,P1
307,3.07,3.08,P1
308,3.08,3.09,P1
309,3.09,3.1,P1
310,3.1,3.11,P1
311,3.11,3.12,P1
312,3.12,3.13,P1
313,3.13,3.14,P1
314,3.14,3.15,P1
315,3.15,3.16,P1
316,3.16,3.17,P1
317,3.17,3.18,P1
318,3.18,3.19,P1
319,3.19,3.2,P1
320,3.2,3.21,P1
321,3.21,3.22,P1
322,3.22,3.23,P1
323,3.23,3.24,P1
324,3.24,3.25,P1
325,3.25,3.26,P1
326,3.26,3.27,P1
327,3.27,3.28,P1
328,3.28,3.29,P1
329,3.29,3.3,P1
330,3.3,3.31,P1
331,3.31,3.32,P1
332,3.32,3.33,P1
333,3.33,3.34,P1
334,3.34,3.35,P1
335,3.35,3.36,P1
336,3.36,3.37,P1
337,3.37,3.38,P1
338,3.38,3.39,P1
339,3.39,3.4,P1
340,3.4,3.41,P1
341,3.41,3.42,P1
342,3.42,3.43,P1
343,3.43,3.44,P1
344,3.44,3.45,P1
345,3.45,3.46,P1
346,3.46,3.47,P1
347,3.47,3.48,P1
348,3.48,3.49,P1
349,3.49,3.5,P1
350,3.5,3.51,P1
351,3.51,3.52,P1
352,3.52,3.53,P1
353,3.53,3.54,P1
354,3.54,3.55,P1
355,3.55,3.56,P1
356,3.56,3.57,P1
357,3.57,3.58,P1
358,3.58,3.59,P1
359,3.59,3.6,P1
360,3.6,3.61,P1
361,3.61,3.62,P1
362,3.62,3.63,P1
363,3.63,3.64,P1
364,3.64,3.65,P1
365,3.65,3.66,P1
366,3.66,3.67,P1
367,3.67,3.68,P1
368,3.68,3.69,P1
369,3.69,3.7,P1
370,3.7,3.71,P1
371,3.71,3.72,P1
372,3.72,3.73,P1
373,3.73,3.74,P1
374,3.74,3.75,P1
375,3.75,3.76,P1
376,3.76,3.77,P1
377,3.77,3.78,P1
378,3.78,3.79,P1
379,3.79,3.8,P1
380,3.8,3.81,P1
381,3.81,3.82,P1
382,3.82,3.83,P1
383,3.83,3.84,P1
384,3.84,3.85,P1
385,3.85,3.86,P1
386,3.86,3.87,P1
387,3.87,3.88,P1
388,3.88,3.89,P1
389,3.89,3.9,P1
390,3.9,3.91,P1
391,3.91,3.92,P1
392,3.92,3.93,P1
393,3.93,3.94,P1
394,3.94,3.95,P1
395,3.95,3.96,P1
396,3.96,3.97,P1
397,3.97,3.98,P1
398,3.98,3.99,P1
399,3.99,4,P1
400,4,4.01,P1
401,4.01,4.02,P1
402,4.02,4.03,P1
403,4.03,4.04,P1
404,4.04,4.05,P1
405,4.05,4.06,P1
406,4.06,4.07,P1
407,4.07,4.08,P1
408,4.08,4.09,P1
409,4.09,4.1,P1
410,4.1,4.11,P1
411,4.11,4.12,silence
412,4.12,4.13,silence
413,4.13,4.14,silence
414,4.14,4.15,silence
415,4.15,4.16,silence
416,4.16,4.17,silence
417,4.17,4.18,silence
418,4.18,4.19,silence
419,4.19,4.2,silence
420,4.2,4.21,silence
421,4.21,4.22,silence
422,4.22,4.23,silence
423,4.23,4.24,silence
424,4.24,4.25,silence
425,4.25,4.26,silence
426,4.26,4.27,silence
427,4.27,4.28,silence
428,4.28,4.29,silence
429,4.29,4.3,silence
430,4.3,4.31,silence
431,4.31,4.32,silence
432,4.32,4.33,silence
433,4.33,4.34,silence
434,4.34,4.35,silence
435,4.35,4.36,silence
436,4.36,4.37,silence
437,4.37,4.38,silence
438,4.38,4.39,silence
439,4.39,4.4,silence
440,4.4,4.41,silence
441,4.41,4.42,silence
442,4.42,4.43,silence
443,4.43,4.44,silence
444,4.44,4.45,silence
445,4.45,4.46,silence
446,4.46,4.47,silence
447,4.47,4.48,silence
448,4.48,4.49,silence
449,4.49,4.5,silence
450,4.5,4.51,silence
451,4.51,4.52,silence
452,4.52,4.53,silence
453,4.53,4.54,silence
454,4.54,4.55,silence
455,4.55,4.56,silence
456,4.56,4.57,silence
457,4.57,4.58,silence
458,4.58,4.59,silence
459,4.59,4.6,silence
460,4.6,4.61,silence
461,4.61,4.62,silence
462,4.62,4.63,silence
463,4.63,4.64,silence
464,4.64,4.65,silence
465,4.65,4.66,silence
466,4.66,4.67,silence
467,4.67,4.68,silence
468,4.68,4.69,silence
469,4.69,4.7,silence
470,4.7,4.71,silence
471,4.71,4.72,silence
472,4.72,4.73,silence
473,4.73,4.74,silence
474,4.74,4.75,silence
475,4.75,4.76,silence
476,4.76,4.77,silence
477,4.77,4.78,silence
478,4.78,4.79,silence
479,4.79,4.8,silence
480,4.8,4.81,silence
481,4.81,4.82,silence
482,4.82,4.83,silence
483,4.83,4.84,silence
484,4.84,4.85,silence
