window_idx,start_time,end_time,label
95,0.95,0.96,UNLABELED
96,0.96,0.97,UNLABELED
97,0.97,0.98,UNLABELED
98,0.98,0.99,UNLABELED
99,0.99,1.0,UNLABELED
100,1.0,1.01,UNLABELED
101,1.01,1.02,UNLABELED
102,1.02,1.03,UNLABELED
103,1.03,1.04,UNLABELED
104,1.04,1.05,UNLABELED
105,1.05,1.06,UNLABELED
106,1.06,1.07,UNLABELED
107,1.07,1.08,UNLABELED
108,1.08,1.09,UNLABELED
109,1.09,1.1,UNLABELED
110,1.1,1.11,UNLABELED
111,1.11,1.12,UNLABELED
112,1.12,1.13,UNLABELED
113,1.13,1.14,UNLABELED
114,1.14,1.15,UNLABELED
115,1.15,1.16,UNLABELED
116,1.16,1.17,UNLABELED
117,1.17,1.18,UNLABELED
118,1.18,1.19,UNLABELED
119,1.19,1.2,UNLABELED
120,1.2,1.21,UNLABELED
121,1.21,1.22,UNLABELED
122,1.22,1.23,UNLABELED
123,1.23,1.24,UNLABELED
124,1.24,1.25,UNLABELED
125,1.25,1.26,UNLABELED
126,1.26,1.27,UNLABELED
127,1.27,1.28,UNLABELED
128,1.28,1.29,UNLABELED
129,1.29,1.3,UNLABELED
130,1.3,1.31,UNLABELED
131,1.31,1.32,UNLABELED
132,1.32,1.33,UNLABELED
133,1.33,1.34,UNLABELED
134,1.34,1.35,UNLABELED
135,1.35,1.36,UNLABELED
136,1.36,1.37,UNLABELED
137,1.37,1.38,UNLABELED
138,1.38,1.39,UNLABELED
139,1.39,1.4,UNLABELED
140,1.4,1.41,UNLABELED
141,1.41,1.42,UNLABELED
142,1.42,1.43,UNLABELED
143,1.43,1.44,UNLABELED
144,1.44,1.45,UNLABELED
145,1.45,1.46,UNLABELED
146,1.46,1.47,UNLABELED
147,1.47,1.48,UNLABELED
148,1.48,1.49,UNLABELED
149,1.49,1.5,UNLABELED
150,1.5,1.51,UNLABELED
151,1.51,1.52,UNLABELED
152,1.52,1.53,UNLABELED
153,1.53,1.54,UNLABELED
154,1.54,1.55,UNLABELED
155,1.55,1.56,UNLABELED
156,1.56,1.57,UNLABELED
157,1.57,1.58,UNLABELED
158,1.58,1.59,UNLABELED
159,1.59,1.6,UNLABELED
160,1.6,1.61,UNLABELED
161,1.61,1.62,UNLABELED
162,1.62,1.63,UNLABELED
163,1.63,1.64,UNLABELED
164,1.64,1.65,UNLABELED
165,1.65,1.66,UNLABELED
166,1.66,1.67,UNLABELED
167,1.67,1.68,UNLABELED
168,1.68,1.69,UNLABELED
