window_idx,start_time,end_time,label
233,2.33,2.34,P1
234,2.34,2.35,P1
235,2.35,2.36,P1
236,2.36,2.37,silence
237,2.37,2.38,silence
238,2.38,2.39,silence
239,2.39,2.4,silence
240,2.4,2.41,silence
241,2.41,2.42,silence
242,2.42,2.43,silence
243,2.43,2.44,silence
244,2.44,2.45,silence
245,2.45,2.46,silence
246,2.46,2.47,silence
247,2.47,2.48,silence
248,2.48,2.49,silence
249,2.49,2.5,silence
250,2.5,2.51,silence
251,2.51,2.52,silence
252,2.52,2.53,silence
253,2.53,2.54,silence
254,2.54,2.55,silence
255,2.55,2.56,silence
256,2.56,2.57,silence
257,2.57,2.58,silence
258,2.58,2.59,silence
259,2.59,2.6,silence
260,2.6,2.61,silence
261,2.61,2.62,silence
262,2.62,2.63,silence
263,2.63,2.64,silence
264,2.64,2.65,silence
265,2.65,2.66,silence
266,2.66,2.67,silence
267,2.67,2.68,silence
268,2.68,2.69,silence
269,2.69,2.7,silence
270,2.7,2.71,silence
271,2.71,2.72,silence
272,2.72,2.73,silence
273,2.73,2.74,silence
274,2.74,2.75,silence
275,2.75,2.76,silence
276,2.76,2.77,silence
277,2.77,2.78,silence
278,2.78,2.79,silence
279,2.79,2.8,silence
280,2.8,2.81,silence
281,2.81,2.82,silence
282,2.82,2.83,silence
283,2.83,2.84,silence
284,2.84,2.85,silence
285,2.85,2.86,silence
286,2.86,2.87,silence
287,2.87,2.88,silence
288,2.88,2.89,silence
289,2.89,2.9,silence
290,2.9,2.91,silence
291,2.91,2.92,silence
292,2.92,2.93,silence
293,2.93,2.94,silence
294,2.94,2.95,silence
295,2.95,2.96,silence
296,2.96,2.97,silence
297,2.97,2.98,silence
298,2.98,2.99,silence
299,2.99,3,silence
300,3,3.01,silence
301,3.01,3.02,silence
302,3.02,3.03,silence
303,3.03,3.04,silence
304,3.04,3.05,silence
305,3.05,3.06,silence
306,3.06,3.07,silence
307,3.07,3.08,silence
308,3.08,3.09,silence
309,3.09,3.1,silence
310,3.1,3.11,silence
311,3.11,3.12,silence
312,3.12,3.13,silence
313,3.13,3.14,silence
314,3.14,3.15,silence
315,3.15,3.16,silence
316,3.16,3.17,silence
317,3.17,3.18,silence
318,3.18,3.19,silence
319,3.19,3.2,silence
320,3.2,3.21,silence
321,3.21,3.22,silence
322,3.22,3.23,silence
323,3.23,3.24,silence
324,3.24,3.25,silence
325,3.25,3.26,silence
326,3.26,3.27,silence
327,3.27,3.28,silence
328,3.28,3.29,silence
329,3.29,3.3,silence
330,3.3,3.31,silence
331,3.31,3.32,silence
332,3.32,3.33,silence
333,3.33,3.34,silence
334,3.34,3.35,silence
335,3.35,3.36,silence
336,3.36,3.37,silence
337,3.37,3.38,silence
338,3.38,3.39,silence
339,3.39,3.4,silence
340,3.4,3.41,silence
341,3.41,3.42,silence
342,3.42,3.43,silence
343,3.43,3.44,silence
344,3.44,3.45,silence
345,3.45,3.46,silence
346,3.46,3.47,silence
347,3.47,3.48,silence
348,3.48,3.49,silence
