window_idx,start_time,end_time,label
192,1.92,1.93,drone_P2
193,1.93,1.94,drone_P2
194,1.94,1.95,drone_P2
195,1.95,1.96,drone_P2
196,1.96,1.97,drone_P2
197,1.97,1.98,drone_P2
198,1.98,1.99,drone_P2
199,1.99,2,drone_P2
200,2,2.01,drone_P2
201,2.01,2.02,drone_P2
202,2.02,2.03,drone_P2
203,2.03,2.04,drone_P2
204,2.04,2.05,drone_P2
205,2.05,2.06,drone_P2
206,2.06,2.07,drone_P2
207,2.07,2.08,drone_P2
208,2.08,2.09,drone_P2
209,2.09,2.1,drone_P2
210,2.1,2.11,drone_P2
211,2.11,2.12,drone_P2
212,2.12,2.13,drone_P2
213,2.13,2.14,drone_P2
214,2.14,2.15,drone_P2
215,2.15,2.16,drone_P2
216,2.16,2.17,drone_P2
217,2.17,2.18,drone_P2
218,2.18,2.19,drone_P2
219,2.19,2.2,drone_P2
220,2.2,2.21,drone_P2
221,2.21,2.22,drone_P2
222,2.22,2.23,drone_P2
223,2.23,2.24,drone_P2
224,2.24,2.25,drone_P2
225,2.25,2.26,drone_P2
226,2.26,2.27,drone_P2
227,2.27,2.28,drone_P2
228,2.28,2.29,drone_P2
229,2.29,2.3,drone_P2
230,2.3,2.31,drone_P2
231,2.31,2.32,drone_P2
232,2.32,2.33,drone_P2
233,2.33,2.34,drone_P2
234,2.34,2.35,drone_P2
235,2.35,2.36,drone_P2
236,2.36,2.37,drone_P2
237,2.37,2.38,drone_P2
238,2.38,2.39,drone_P2
239,2.39,2.4,drone_P2
240,2.4,2.41,drone_P2
241,2.41,2.42,drone_P2
242,2.42,2.43,drone_P2
243,2.43,2.44,drone_P2
244,2.44,2.45,drone_P2
245,2.45,2.46,drone_P2
246,2.46,2.47,drone_P2
247,2.47,2.48,drone_P2
248,2.48,2.49,drone_P2
249,2.49,2.5,drone_P2
250,2.5,2.51,drone_P2
251,2.51,2.52,drone_P2
252,2.52,2.53,drone_P2
253,2.53,2.54,drone_P2
254,2.54,2.55,drone_P2
255,2.55,2.56,drone_P2
256,2.56,2.57,drone_P2
257,2.57,2.58,drone_P2
258,2.58,2.59,drone_P2
259,2.59,2.6,drone_P2
260,2.6,2.61,drone_P2
261,2.61,2.62,drone_P2
262,2.62,2.63,drone_P2
263,2.63,2.64,drone_P2
264,2.64,2.65,drone_P2
265,2.65,2.66,drone_P2
266,2.66,2.67,drone_P2
267,2.67,2.68,drone_P2
268,2.68,2.69,drone_P2
269,2.69,2.7,drone_P2
270,2.7,2.71,drone_P2
271,2.71,2.72,drone_P2
272,2.72,2.73,drone_P2
273,2.73,2.74,drone_P2
274,2.74,2.75,drone_P2
275,2.75,2.76,drone_P2
276,2.76,2.77,drone_P2
277,2.77,2.78,drone_P2
278,2.78,2.79,drone_P2
279,2.79,2.8,drone_P2
280,2.8,2.81,drone_P2
281,2.81,2.82,drone_P2
282,2.82,2.83,drone_P2
283,2.83,2.84,drone_P2
284,2.84,2.85,drone_P2
285,2.85,2.86,drone_P2
286,2.86,2.87,drone_P2
287,2.87,2.88,drone_P2
288,2.88,2.89,drone_P2
289,2.89,2.9,drone_P2
290,2.9,2.91,drone_P2
291,2.91,2.92,drone_P2
292,2.92,2.93,drone_P2
293,2.93,2.94,drone_P2
294,2.94,2.95,drone_P2
295,2.95,2.96,drone_P2
296,2.96,2.97,drone_P2
297,2.97,2.98,drone_P2
298,2.98,2.99,drone_P2
299,2.99,3,drone_P2
300,3,3.01,drone_P2
301,3.01,3.02,drone_P2
302,3.02,3.03,drone_P2
303,3.03,3.04,drone_P2
304,3.04,3.05,drone_P2
305,3.05,3.06,drone_P2
306,3.06,3.07,drone_P2
307,3.07,3.08,drone_P2
308,3.08,3.09,drone_P2
309,3.09,3.1,drone_P2
310,3.1,3.11,drone_P2
311,3.11,3.12,drone_P2
312,3.12,3.13,drone_P2
313,3.13,3.14,drone_P2
314,3.14,3.15,drone_P2
315,3.15,3.16,drone_P2
316,3.16,3.17,drone_P2
317,3.17,3.18,drone_P2
318,3.18,3.19,drone_P2
319,3.19,3.2,drone_P2
320,3.2,3.21,drone_P2
321,3.21,3.22,drone_P2
322,3.22,3.23,drone_P2
323,3.23,3.24,drone_P2
324,3.24,3.25,drone_P2
325,3.25,3.26,drone_P2
326,3.26,3.27,drone_P2
327,3.27,3.28,drone_P2
328,3.28,3.29,drone_P2
329,3.29,3.3,drone_P2
330,3.3,3.31,drone_P2
331,3.31,3.32,drone_P2
332,3.32,3.33,drone_P2
333,3.33,3.34,drone_P2
334,3.34,3.35,drone_P2
335,3.35,3.36,drone_P2
336,3.36,3.37,drone_P2
337,3.37,3.38,drone_P2
338,3.38,3.39,drone_P2
339,3.39,3.4,drone_P2
340,3.4,3.41,drone_P2
341,3.41,3.42,drone_P2
342,3.42,3.43,drone_P2
343,3.43,3.44,drone_P2
344,3.44,3.45,drone_P2
345,3.45,3.46,drone_P2
346,3.46,3.47,drone_P2
347,3.47,3.48,drone_P2
348,3.48,3.49,drone_P2
349,3.49,3.5,drone_P2
350,3.5,3.51,drone_P2
351,3.51,3.52,drone_P2
352,3.52,3.53,drone_P2
353,3.53,3.54,drone_P2
354,3.54,3.55,drone_P2
355,3.55,3.56,drone_P2
356,3.56,3.57,drone_P2
357,3.57,3.58,drone_P2
358,3.58,3.59,drone_P2
359,3.59,3.6,drone_P2
360,3.6,3.61,drone_P2
361,3.61,3.62,drone_P2
362,3.62,3.63,drone_P2
363,3.63,3.64,drone_P2
364,3.64,3.65,drone_P2
365,3.65,3.66,drone_P2
366,3.66,3.67,drone_P2
367,3.67,3.68,drone_P2
368,3.68,3.69,drone_P2
369,3.69,3.7,drone_P2
370,3.7,3.71,drone_P2
371,3.71,3.72,drone_P2
372,3.72,3.73,drone_P2
373,3.73,3.74,drone_P2
374,3.74,3.75,drone_P2
375,3.75,3.76,drone_P2
376,3.76,3.77,drone_P2
377,3.77,3.78,drone_P2
378,3.78,3.79,drone_P2
379,3.79,3.8,drone_P2
380,3.8,3.81,drone_P2
381,3.81,3.82,drone_P2
382,3.82,3.83,drone_P2
383,3.83,3.84,drone_P2
384,3.84,3.85,drone_P2
385,3.85,3.86,drone_P2
386,3.86,3.87,drone_P2
387,3.87,3.88,drone_P2
388,3.88,3.89,drone_P2
389,3.89,3.9,drone_P2
390,3.9,3.91,drone_P2
391,3.91,3.92,drone_P2
392,3.92,3.93,drone_P2
393,3.93,3.94,drone_P2
394,3.94,3.95,drone_P2
395,3.95,3.96,drone_P2
396,3.96,3.97,drone_P2
397,3.97,3.98,drone_P2
398,3.98,3.99,drone_P2
399,3.99,4,drone_P2
400,4,4.01,drone_P2
401,4.01,4.02,drone_P2
402,4.02,4.03,drone_P2
403,4.03,4.04,drone_P2
404,4.04,4.05,drone_P2
405,4.05,4.06,drone_P2
406,4.06,4.07,drone_P2
407,4.07,4.08,drone_P2
408,4.08,4.09,drone_P2
409,4.09,4.1,drone_P2
410,4.1,4.11,drone_P2
411,4.11,4.12,drone_P2
412,4.12,4.13,drone_P2
413,4.13,4.14,drone_P2
414,4.14,4.15,drone_P2
415,4.15,4.16,drone_P2
416,4.16,4.17,drone_P2
417,4.17,4.18,drone_P2
418,4.18,4.19,drone_P2
419,4.19,4.2,drone_P2
420,4.2,4.21,drone_P2
421,4.21,4.22,drone_P2
422,4.22,4.23,drone_P2
423,4.23,4.24,drone_P2
424,4.24,4.25,drone_P2
425,4.25,4.26,drone_P2
426,4.26,4.27,drone_P2
427,4.27,4.28,drone_P2
428,4.28,4.29,drone_P2
429,4.29,4.3,drone_P2
430,4.3,4.31,drone_P2
431,4.31,4.32,drone_P2
432,4.32,4.33,drone_P2
433,4.33,4.34,drone_P2
434,4.34,4.35,drone_P2
435,4.35,4.36,drone_P2
436,4.36,4.37,drone_P2
437,4.37,4.38,drone_P2
438,4.38,4.39,drone_P2
439,4.39,4.4,drone_P2
440,4.4,4.41,drone_P2
441,4.41,4.42,drone_P2
442,4.42,4.43,drone_P2
443,4.43,4.44,drone_P2
444,4.44,4.45,drone_P2
445,4.45,4.46,drone_P2
446,4.46,4.47,drone_P2
447,4.47,4.48,drone_P2
448,4.48,4.49,drone_P2
449,4.49,4.5,drone_P2
450,4.5,4.51,drone_P2
451,4.51,4.52,drone_P2
452,4.52,4.53,drone_P2
453,4.53,4.54,drone_P2
454,4.54,4.55,drone_P2
455,4.55,4.56,drone_P2
456,4.56,4.57,drone_P2
457,4.57,4.58,drone_P2
458,4.58,4.59,drone_P2
459,4.59,4.6,drone_P2
460,4.6,4.61,drone_P2
461,4.61,4.62,drone_P2
462,4.62,4.63,drone_P2
463,4.63,4.64,drone_P2
464,4.64,4.65,drone_P2
465,4.65,4.66,drone_P2
466,4.66,4.67,drone_P2
467,4.67,4.68,drone_P2
468,4.68,4.69,drone_P2
469,4.69,4.7,drone_P2
470,4.7,4.71,drone_P2
471,4.71,4.72,drone_P2
472,4.72,4.73,drone_P2
473,4.73,4.74,drone_P2
474,4.74,4.75,drone_P2
475,4.75,4.76,drone_P2
476,4.76,4.77,drone_P2
477,4.77,4.78,drone_P2
478,4.78,4.79,drone_P2
479,4.79,4.8,drone_P2
480,4.8,4.81,drone_P2
481,4.81,4.82,drone_P2
482,4.82,4.83,drone_P2
483,4.83,4.84,drone_P2
484,4.84,4.85,drone_P2
485,4.85,4.86,drone_P2
486,4.86,4.87,drone_P2
487,4.87,4.88,drone_P2
488,4.88,4.89,drone_P2
489,4.89,4.9,drone_P2
490,4.9,4.91,drone_P2
491,4.91,4.92,drone_P2
492,4.92,4.93,drone_P2
493,4.93,4.94,drone_P2
494,4.94,4.95,drone_P2
495,4.95,4.96,drone_P2
496,4.96,4.97,drone_P2
497,4.97,4.98,drone_P2
498,4.98,4.99,drone_P2
499,4.99,5,drone_P2
500,5,5.01,drone_P2
501,5.01,5.02,drone_P2
502,5.02,5.03,drone_P2
503,5.03,5.04,drone_P2
504,5.04,5.05,drone_P2
505,5.05,5.06,drone_P2
506,5.06,5.07,drone_P2
507,5.07,5.08,drone_P2
508,5.08,5.09,drone_P2
509,5.09,5.1,drone_P2
510,5.1,5.11,drone_P2
511,5.11,5.12,drone_P2
512,5.12,5.13,drone_P2
513,5.13,5.14,drone_P2
514,5.14,5.15,drone_P2
515,5.15,5.16,drone_P2
516,5.16,5.17,drone_P2
517,5.17,5.18,drone_P2
518,5.18,5.19,drone_P2
519,5.19,5.2,drone_P2
520,5.2,5.21,drone_P2
521,5.21,5.22,drone_P2
522,5.22,5.23,drone_P2
523,5.23,5.24,drone_P2
524,5.24,5.25,drone_P2
525,5.25,5.26,drone_P2
526,5.26,5.27,drone_P2
527,5.27,5.28,drone_P2
528,5.28,5.29,drone_P2
529,5.29,5.3,drone_P2
530,5.3,5.31,drone_P2
531,5.31,5.32,drone_P2
532,5.32,5.33,drone_P2
533,5.33,5.34,drone_P2
534,5.34,5.35,drone_P2
535,5.35,5.36,drone_P2
536,5.36,5.37,drone_P2
537,5.37,5.38,drone_P2
538,5.38,5.39,drone_P2
539,5.39,5.4,drone_P2
540,5.4,5.41,drone_P2
541,5.41,5.42,drone_P2
542,5.42,5.43,drone_P2
543,5.43,5.44,drone_P2
544,5.44,5.45,drone_P2
545,5.45,5.46,drone_P2
546,5.46,5.47,drone_P2
547,5.47,5.48,drone_P2
548,5.48,5.49,drone_P2
549,5.49,5.5,drone_P2
550,5.5,5.51,drone_P2
551,5.51,5.52,drone_P2
552,5.52,5.53,drone_P2
553,5.53,5.54,drone_P2
554,5.54,5.55,drone_P2
555,5.55,5.56,drone_P2
556,5.56,5.57,silence
557,5.57,5.58,silence
558,5.58,5.59,silence
559,5.59,5.6,silence
560,5.6,5.61,silence
561,5.61,5.62,silence
562,5.62,5.63,silence
563,5.63,5.64,silence
564,5.64,5.65,silence
565,5.65,5.66,silence
566,5.66,5.67,silence
567,5.67,5.68,silence
568,5.68,5.69,silence
569,5.69,5.7,silence
570,5.7,5.71,silence
571,5.71,5.72,silence
572,5.72,5.73,silence
573,5.73,5.74,silence
574,5.74,5.75,silence
575,5.75,5.76,silence
576,5.76,5.77,silence
577,5.77,5.78,silence
578,5.78,5.79,silence
579,5.79,5.8,silence
580,5.8,5.81,silence
581,5.81,5.82,silence
582,5.82,5.83,silence
583,5.83,5.84,silence
584,5.84,5.85,silence
585,5.85,5.86,silence
586,5.86,5.87,silence
587,5.87,5.88,silence
588,5.88,5.89,silence
589,5.89,5.9,silence
590,5.9,5.91,silence
591,5.91,5.92,silence
592,5.92,5.93,silence
593,5.93,5.94,silence
594,5.94,5.95,silence
595,5.95,5.96,silence
596,5.96,5.97,silence
597,5.97,5.98,silence
598,5.98,5.99,silence
599,5.99,6,silence
600,6,6.01,silence
601,6.01,6.02,silence
602,6.02,6.03,silence
603,6.03,6.04,silence
604,6.04,6.05,silence
605,6.05,6.06,silence
606,6.06,6.07,silence
607,6.07,6.08,silence
608,6.08,6.09,silence
609,6.09,6.1,silence
610,6.1,6.11,silence
611,6.11,6.12,silence
612,6.12,6.13,silence
613,6.13,6.14,silence
614,6.14,6.15,silence
615,6.15,6.16,silence
616,6.16,6.17,silence
617,6.17,6.18,silence
618,6.18,6.19,silence
619,6.19,6.2,silence
620,6.2,6.21,silence
621,6.21,6.22,silence
622,6.22,6.23,silence
623,6.23,6.24,silence
624,6.24,6.25,silence
