window_idx,start_time,end_time,label
189,1.89,1.9,drone_T1
190,1.9,1.91,drone_T1
191,1.91,1.92,drone_T1
192,1.92,1.93,drone_T1
193,1.93,1.94,drone_T1
194,1.94,1.95,drone_T1
195,1.95,1.96,drone_T1
196,1.96,1.97,drone_T1
197,1.97,1.98,drone_T1
198,1.98,1.99,drone_T1
199,1.99,2,drone_T1
200,2,2.01,drone_T1
201,2.01,2.02,drone_T1
202,2.02,2.03,drone_T1
203,2.03,2.04,drone_T1
204,2.04,2.05,drone_T1
205,2.05,2.06,drone_T1
206,2.06,2.07,drone_T1
207,2.07,2.08,drone_T1
208,2.08,2.09,drone_T1
209,2.09,2.1,drone_T1
210,2.1,2.11,drone_T1
211,2.11,2.12,drone_T1
212,2.12,2.13,drone_T1
213,2.13,2.14,drone_T1
214,2.14,2.15,drone_T1
215,2.15,2.16,drone_T1
216,2.16,2.17,drone_T1
217,2.17,2.18,drone_T1
218,2.18,2.19,drone_T1
219,2.19,2.2,drone_T1
220,2.2,2.21,drone_T1
221,2.21,2.22,drone_T1
222,2.22,2.23,drone_T1
223,2.23,2.24,drone_T1
224,2.24,2.25,drone_T1
225,2.25,2.26,drone_T1
226,2.26,2.27,drone_T1
227,2.27,2.28,drone_T1
228,2.28,2.29,drone_T1
229,2.29,2.3,drone_T1
230,2.3,2.31,drone_T1
231,2.31,2.32,drone_T1
232,2.32,2.33,drone_T1
233,2.33,2.34,drone_T1
234,2.34,2.35,drone_T1
235,2.35,2.36,drone_T1
236,2.36,2.37,drone_T1
237,2.37,2.38,drone_T1
238,2.38,2.39,drone_T1
239,2.39,2.4,drone_T1
240,2.4,2.41,drone_T1
241,2.41,2.42,drone_T1
242,2.42,2.43,drone_T1
243,2.43,2.44,drone_T1
244,2.44,2.45,drone_T1
245,2.45,2.46,drone_T1
246,2.46,2.47,drone_T1
247,2.47,2.48,drone_T1
248,2.48,2.49,drone_T1
249,2.49,2.5,drone_T1
250,2.5,2.51,drone_T1
251,2.51,2.52,drone_T1
252,2.52,2.53,drone_T1
253,2.53,2.54,drone_T1
254,2.54,2.55,drone_T1
255,2.55,2.56,drone_T1
256,2.56,2.57,drone_T1
257,2.57,2.58,drone_T1
258,2.58,2.59,drone_T1
259,2.59,2.6,drone_T1
260,2.6,2.61,drone_T1
261,2.61,2.62,drone_T1
262,2.62,2.63,drone_T1
263,2.63,2.64,drone_T1
264,2.64,2.65,drone_T1
265,2.65,2.66,drone_T1
266,2.66,2.67,drone_T1
267,2.67,2.68,drone_T1
268,2.68,2.69,drone_T1
269,2.69,2.7,drone_T1
270,2.7,2.71,drone_T1
271,2.71,2.72,drone_T1
272,2.72,2.73,drone_T1
273,2.73,2.74,drone_T1
274,2.74,2.75,drone_T1
275,2.75,2.76,drone_T1
276,2.76,2.77,drone_T1
277,2.77,2.78,drone_T1
278,2.78,2.79,drone_T1
279,2.79,2.8,drone_T1
280,2.8,2.81,drone_T1
281,2.81,2.82,drone_T1
282,2.82,2.83,drone_T1
283,2.83,2.84,drone_T1
284,2.84,2.85,drone_T1
285,2.85,2.86,drone_T1
286,2.86,2.87,drone_T1
287,2.87,2.88,drone_T1
288,2.88,2.89,drone_T1
289,2.89,2.9,drone_T1
290,2.9,2.91,drone_T1
291,2.91,2.92,drone_T1
292,2.92,2.93,drone_T1
293,2.93,2.94,drone_T1
294,2.94,2.95,drone_T1
295,2.95,2.96,drone_T1
296,2.96,2.97,drone_T1
297,2.97,2.98,drone_T1
298,2.98,2.99,drone_T1
299,2.99,3,drone_T1
300,3,3.01,drone_T1
301,3.01,3.02,drone_T1
302,3.02,3.03,drone_T1
303,3.03,3.04,drone_T1
304,3.04,3.05,drone_T1
305,3.05,3.06,drone_T1
306,3.06,3.07,drone_T1
307,3.07,3.08,drone_T1
308,3.08,3.09,drone_T1
309,3.09,3.1,drone_T1
310,3.1,3.11,drone_T1
311,3.11,3.12,drone_T1
312,3.12,3.13,drone_T1
313,3.13,3.14,drone_T1
314,3.14,3.15,drone_T1
315,3.15,3.16,drone_T1
316,3.16,3.17,drone_T1
317,3.17,3.18,drone_T1
318,3.18,3.19,drone_T1
319,3.19,3.2,drone_T1
320,3.2,3.21,drone_T1
321,3.21,3.22,drone_T1
322,3.22,3.23,drone_T1
323,3.23,3.24,drone_T1
324,3.24,3.25,drone_T1
325,3.25,3.26,drone_T1
326,3.26,3.27,drone_T1
327,3.27,3.28,drone_T1
328,3.28,3.29,drone_T1
329,3.29,3.3,drone_T1
330,3.3,3.31,drone_T1
331,3.31,3.32,drone_T1
332,3.32,3.33,drone_T1
333,3.33,3.34,drone_T1
334,3.34,3.35,drone_T1
335,3.35,3.36,drone_T1
336,3.36,3.37,drone_T1
337,3.37,3.38,drone_T1
338,3.38,3.39,drone_T1
339,3.39,3.4,drone_T1
340,3.4,3.41,drone_T1
341,3.41,3.42,drone_T1
342,3.42,3.43,drone_T1
343,3.43,3.44,drone_T1
344,3.44,3.45,drone_T1
345,3.45,3.46,drone_T1
346,3.46,3.47,drone_T1
347,3.47,3.48,drone_T1
348,3.48,3.49,drone_T1
349,3.49,3.5,drone_T1
350,3.5,3.51,drone_T1
351,3.51,3.52,drone_T1
352,3.52,3.53,drone_T1
353,3.53,3.54,drone_T1
354,3.54,3.55,drone_T1
355,3.55,3.56,drone_T1
356,3.56,3.57,drone_T1
357,3.57,3.58,drone_T1
358,3.58,3.59,drone_T1
359,3.59,3.6,drone_T1
360,3.6,3.61,drone_T1
361,3.61,3.62,drone_T1
362,3.62,3.63,drone_T1
363,3.63,3.64,drone_T1
364,3.64,3.65,drone_T1
365,3.65,3.66,drone_T1
366,3.66,3.67,drone_T1
367,3.67,3.68,drone_T1
368,3.68,3.69,drone_T1
369,3.69,3.7,drone_T1
370,3.7,3.71,drone_T1
371,3.71,3.72,drone_T1
372,3.72,3.73,drone_T1
373,3.73,3.74,drone_T1
374,3.74,3.75,drone_T1
375,3.75,3.76,drone_T1
376,3.76,3.77,drone_T1
377,3.77,3.78,drone_T1
378,3.78,3.79,drone_T1
379,3.79,3.8,drone_T1
380,3.8,3.81,drone_T1
381,3.81,3.82,drone_T1
382,3.82,3.83,drone_T1
383,3.83,3.84,drone_T1
384,3.84,3.85,drone_T1
385,3.85,3.86,drone_T1
386,3.86,3.87,drone_T1
387,3.87,3.88,drone_T1
388,3.88,3.89,drone_T1
389,3.89,3.9,drone_T1
390,3.9,3.91,drone_T1
391,3.91,3.92,drone_T1
392,3.92,3.93,drone_T1
393,3.93,3.94,drone_T1
394,3.94,3.95,drone_T1
395,3.95,3.96,drone_T1
396,3.96,3.97,drone_T1
397,3.97,3.98,drone_T1
398,3.98,3.99,drone_T1
399,3.99,4,drone_T1
400,4,4.01,drone_T1
401,4.01,4.02,drone_T1
402,4.02,4.03,drone_T1
403,4.03,4.04,drone_T1
404,4.04,4.05,drone_T1
405,4.05,4.06,drone_T1
406,4.06,4.07,drone_T1
407,4.07,4.08,drone_T1
408,4.08,4.09,drone_T1
409,4.09,4.1,drone_T1
410,4.1,4.11,drone_T1
411,4.11,4.12,drone_T1
412,4.12,4.13,drone_T1
413,4.13,4.14,drone_T1
414,4.14,4.15,drone_T1
415,4.15,4.16,drone_T1
416,4.16,4.17,drone_T1
417,4.17,4.18,drone_T1
418,4.18,4.19,drone_T1
419,4.19,4.2,drone_T1
420,4.2,4.21,drone_T1
421,4.21,4.22,drone_T1
422,4.22,4.23,drone_T1
423,4.23,4.24,drone_T1
424,4.24,4.25,drone_T1
425,4.25,4.26,drone_T1
426,4.26,4.27,drone_T1
427,4.27,4.28,drone_T1
428,4.28,4.29,drone_T1
429,4.29,4.3,drone_T1
430,4.3,4.31,drone_T1
431,4.31,4.32,drone_T1
432,4.32,4.33,drone_T1
433,4.33,4.34,drone_T1
434,4.34,4.35,drone_T1
435,4.35,4.36,drone_T1
436,4.36,4.37,drone_T1
437,4.37,4.38,drone_T1
438,4.38,4.39,drone_T1
439,4.39,4.4,drone_T1
440,4.4,4.41,drone_T1
441,4.41,4.42,drone_T1
442,4.42,4.43,drone_T1
443,4.43,4.44,drone_T1
444,4.44,4.45,drone_T1
445,4.45,4.46,drone_T1
446,4.46,4.47,drone_T1
447,4.47,4.48,drone_T1
448,4.48,4.49,drone_T1
449,4.49,4.5,drone_T1
450,4.5,4.51,drone_T1
451,4.51,4.52,drone_T1
452,4.52,4.53,drone_T1
453,4.53,4.54,drone_T1
454,4.54,4.55,drone_T1
455,4.55,4.56,drone_T1
456,4.56,4.57,drone_T1
457,4.57,4.58,drone_T1
458,4.58,4.59,drone_T1
459,4.59,4.6,drone_T1
460,4.6,4.61,drone_T1
461,4.61,4.62,drone_T1
462,4.62,4.63,drone_T1
463,4.63,4.64,drone_T1
464,4.64,4.65,drone_T1
465,4.65,4.66,drone_T1
466,4.66,4.67,drone_T1
467,4.67,4.68,drone_T1
468,4.68,4.69,drone_T1
469,4.69,4.7,drone_T1
470,4.7,4.71,drone_T1
471,4.71,4.72,drone_T1
472,4.72,4.73,drone_T1
473,4.73,4.74,drone_T1
474,4.74,4.75,drone_T1
475,4.75,4.76,drone_T1
476,4.76,4.77,drone_T1
477,4.77,4.78,drone_T1
478,4.78,4.79,drone_T1
479,4.79,4.8,drone_T1
480,4.8,4.81,drone_T1
481,4.81,4.82,drone_T1
482,4.82,4.83,drone_T1
483,4.83,4.84,drone_T1
484,4.84,4.85,drone_T1
485,4.85,4.86,drone_T1
486,4.86,4.87,drone_T1
487,4.87,4.88,drone_T1
488,4.88,4.89,drone_T1
489,4.89,4.9,drone_T1
490,4.9,4.91,drone_T1
491,4.91,4.92,drone_T1
492,4.92,4.93,drone_T1
493,4.93,4.94,drone_T1
494,4.94,4.95,drone_T1
495,4.95,4.96,drone_T1
496,4.96,4.97,drone_T1
497,4.97,4.98,drone_T1
498,4.98,4.99,drone_T1
499,4.99,5,drone_T1
500,5,5.01,drone_T1
501,5.01,5.02,drone_T1
502,5.02,5.03,drone_T1
503,5.03,5.04,drone_T1
504,5.04,5.05,drone_T1
505,5.05,5.06,drone_T1
506,5.06,5.07,drone_T1
507,5.07,5.08,drone_T1
508,5.08,5.09,drone_T1
509,5.09,5.1,drone_T1
510,5.1,5.11,drone_T1
511,5.11,5.12,drone_T1
512,5.12,5.13,drone_T1
513,5.13,5.14,drone_T1
514,5.14,5.15,drone_T1
515,5.15,5.16,drone_T1
516,5.16,5.17,drone_T1
517,5.17,5.18,drone_T1
518,5.18,5.19,drone_T1
519,5.19,5.2,drone_T1
520,5.2,5.21,drone_T1
521,5.21,5.22,drone_T1
522,5.22,5.23,drone_T1
523,5.23,5.24,drone_T1
524,5.24,5.25,drone_T1
525,5.25,5.26,drone_T1
526,5.26,5.27,drone_T1
527,5.27,5.28,drone_T1
528,5.28,5.29,drone_T1
529,5.29,5.3,drone_T1
530,5.3,5.31,drone_T1
531,5.31,5.32,drone_T1
532,5.32,5.33,drone_T1
533,5.33,5.34,drone_T1
534,5.34,5.35,drone_T1
535,5.35,5.36,drone_T1
536,5.36,5.37,drone_T1
537,5.37,5.38,drone_T1
538,5.38,5.39,drone_T1
539,5.39,5.4,drone_T1
540,5.4,5.41,drone_T1
541,5.41,5.42,drone_T1
542,5.42,5.43,drone_T1
543,5.43,5.44,drone_T1
544,5.44,5.45,drone_T1
545,5.45,5.46,drone_T1
546,5.46,5.47,drone_T1
547,5.47,5.48,drone_T1
548,5.48,5.49,drone_T1
549,5.49,5.5,drone_T1
550,5.5,5.51,drone_T1
551,5.51,5.52,drone_T1
552,5.52,5.53,drone_T1
553,5.53,5.54,drone_T1
554,5.54,5.55,drone_T1
555,5.55,5.56,drone_T1
556,5.56,5.57,drone_T1
557,5.57,5.58,drone_T1
558,5.58,5.59,drone_T1
559,5.59,5.6,drone_T1
560,5.6,5.61,drone_T1
561,5.61,5.62,drone_T1
562,5.62,5.63,drone_T1
563,5.63,5.64,drone_T1
564,5.64,5.65,drone_T1
565,5.65,5.66,drone_T1
566,5.66,5.67,drone_T1
567,5.67,5.68,drone_T1
568,5.68,5.69,drone_T1
569,5.69,5.7,drone_T1
570,5.7,5.71,drone_T1
571,5.71,5.72,drone_T1
572,5.72,5.73,drone_T1
573,5.73,5.74,drone_T1
574,5.74,5.75,drone_T1
575,5.75,5.76,drone_T1
576,5.76,5.77,drone_T1
577,5.77,5.78,drone_T1
578,5.78,5.79,drone_T1
579,5.79,5.8,drone_T1
580,5.8,5.81,drone_T1
581,5.81,5.82,drone_T1
582,5.82,5.83,drone_T1
583,5.83,5.84,drone_T1
584,5.84,5.85,drone_T1
585,5.85,5.86,drone_T1
586,5.86,5.87,drone_T1
587,5.87,5.88,drone_T1
588,5.88,5.89,drone_T1
589,5.89,5.9,drone_T1
590,5.9,5.91,drone_T1
591,5.91,5.92,drone_T1
592,5.92,5.93,drone_T1
593,5.93,5.94,drone_T1
594,5.94,5.95,drone_T1
595,5.95,5.96,drone_T1
596,5.96,5.97,drone_T1
597,5.97,5.98,drone_T1
598,5.98,5.99,drone_T1
599,5.99,6,drone_T1
600,6,6.01,drone_T1
601,6.01,6.02,drone_T1
602,6.02,6.03,drone_T1
603,6.03,6.04,drone_T1
604,6.04,6.05,drone_T1
605,6.05,6.06,drone_T1
606,6.06,6.07,drone_T1
607,6.07,6.08,drone_T1
608,6.08,6.09,drone_T1
609,6.09,6.1,drone_T1
610,6.1,6.11,drone_T1
611,6.11,6.12,drone_T1
612,6.12,6.13,drone_T1
613,6.13,6.14,drone_T1
614,6.14,6.15,drone_T1
615,6.15,6.16,drone_T1
616,6.16,6.17,drone_T1
617,6.17,6.18,drone_T1
618,6.18,6.19,drone_T1
619,6.19,6.2,drone_T1
620,6.2,6.21,drone_T1
621,6.21,6.22,drone_T1
622,6.22,6.23,drone_T1
623,6.23,6.24,drone_T1
624,6.24,6.25,drone_T1
625,6.25,6.26,drone_T1
626,6.26,6.27,drone_T1
627,6.27,6.28,drone_T1
628,6.28,6.29,drone_T1
629,6.29,6.3,drone_T1
630,6.3,6.31,drone_T1
631,6.31,6.32,drone_T1
632,6.32,6.33,drone_T1
633,6.33,6.34,drone_T1
634,6.34,6.35,drone_T1
635,6.35,6.36,drone_T1
636,6.36,6.37,drone_T1
637,6.37,6.38,drone_T1
638,6.38,6.39,drone_T1
639,6.39,6.4,drone_T1
640,6.4,6.41,drone_T1
641,6.41,6.42,drone_T1
642,6.42,6.43,drone_T1
643,6.43,6.44,drone_T1
644,6.44,6.45,drone_T1
645,6.45,6.46,drone_T1
646,6.46,6.47,drone_T1
647,6.47,6.48,drone_T1
648,6.48,6.49,drone_T1
649,6.49,6.5,drone_T1
650,6.5,6.51,drone_T1
651,6.51,6.52,drone_T1
652,6.52,6.53,drone_T1
653,6.53,6.54,drone_T1
654,6.54,6.55,drone_T1
655,6.55,6.56,drone_T1
656,6.56,6.57,silence
657,6.57,6.58,silence
658,6.58,6.59,silence
659,6.59,6.6,silence
660,6.6,6.61,silence
661,6.61,6.62,silence
662,6.62,6.63,silence
663,6.63,6.64,silence
664,6.64,6.65,silence
665,6.65,6.66,silence
666,6.66,6.67,silence
667,6.67,6.68,silence
668,6.68,6.69,silence
669,6.69,6.7,silence
670,6.7,6.71,silence
671,6.71,6.72,silence
672,6.72,6.73,silence
673,6.73,6.74,silence
674,6.74,6.75,silence
675,6.75,6.76,silence
676,6.76,6.77,silence
677,6.77,6.78,silence
678,6.78,6.79,silence
679,6.79,6.8,silence
680,6.8,6.81,silence
681,6.81,6.82,silence
682,6.82,6.83,silence
683,6.83,6.84,silence
684,6.84,6.85,silence
685,6.85,6.86,silence
686,6.86,6.87,silence
687,6.87,6.88,silence
688,6.88,6.89,silence
689,6.89,6.9,silence
690,6.9,6.91,silence
691,6.91,6.92,silence
692,6.92,6.93,silence
693,6.93,6.94,silence
694,6.94,6.95,silence
695,6.95,6.96,silence
696,6.96,6.97,silence
697,6.97,6.98,silence
698,6.98,6.99,silence
699,6.99,7,silence
700,7,7.01,silence
701,7.01,7.02,silence
702,7.02,7.03,silence
703,7.03,7.04,silence
704,7.04,7.05,silence
705,7.05,7.06,silence
706,7.06,7.07,silence
707,7.07,7.08,silence
708,7.08,7.09,silence
709,7.09,7.1,silence
710,7.1,7.11,silence
711,7.11,7.12,silence
712,7.12,7.13,silence
713,7.13,7.14,silence
714,7.14,7.15,silence
715,7.15,7.16,silence
716,7.16,7.17,silence
717,7.17,7.18,silence
718,7.18,7.19,silence
719,7.19,7.2,silence
720,7.2,7.21,silence
721,7.21,7.22,silence
722,7.22,7.23,silence
723,7.23,7.24,silence
724,7.24,7.25,silence
725,7.25,7.26,silence
726,7.26,7.27,silence
727,7.27,7.28,silence
728,7.28,7.29,silence
729,7.29,7.3,silence
730,7.3,7.31,silence
731,7.31,7.32,silence
732,7.32,7.33,silence
733,7.33,7.34,silence
734,7.34,7.35,silence
735,7.35,7.36,silence
736,7.36,7.37,silence
737,7.37,7.38,silence
738,7.38,7.39,silence
739,7.39,7.4,silence
740,7.4,7.41,silence
741,7.41,7.42,silence
742,7.42,7.43,silence
743,7.43,7.44,silence
744,7.44,7.45,silence
