window_idx,start_time,end_time,label
190,1.9,1.91,drone_P2_P3_T1
191,1.91,1.92,drone_P2_P3_T1
192,1.92,1.93,drone_P2_P3_T1
193,1.93,1.94,drone_P2_P3_T1
194,1.94,1.95,drone_P2_P3_T1
195,1.95,1.96,drone_P2_P3_T1
196,1.96,1.97,drone_P2_P3_T1
197,1.97,1.98,drone_P2_P3_T1
198,1.98,1.99,drone_P2_P3_T1
199,1.99,2,drone_P2_P3_T1
200,2,2.01,drone_P2_P3_T1
201,2.01,2.02,drone_P2_P3_T1
202,2.02,2.03,drone_P2_P3_T1
203,2.03,2.04,drone_P2_P3_T1
204,2.04,2.05,drone_P2_P3_T1
205,2.05,2.06,drone_P2_P3_T1
206,2.06,2.07,drone_P2_P3_T1
207,2.07,2.08,drone_P2_P3_T1
208,2.08,2.09,drone_P2_P3_T1
209,2.09,2.1,drone_P2_P3_T1
210,2.1,2.11,drone_P2_P3_T1
211,2.11,2.12,drone_P2_P3_T1
212,2.12,2.13,drone_P2_P3_T1
213,2.13,2.14,drone_P2_P3_T1
214,2.14,2.15,drone_P2_P3_T1
215,2.15,2.16,drone_P2_P3_T1
216,2.16,2.17,drone_P2_P3_T1
217,2.17,2.18,drone_P2_P3_T1
218,2.18,2.19,drone_P2_P3_T1
219,2.19,2.2,drone_P2_P3_T1
220,2.2,2.21,drone_P2_P3_T1
221,2.21,2.22,drone_P2_P3_T1
222,2.22,2.23,drone_P2_P3_T1
223,2.23,2.24,drone_P2_P3_T1
224,2.24,2.25,drone_P2_P3_T1
225,2.25,2.26,drone_P2_P3_T1
226,2.26,2.27,drone_P2_P3_T1
227,2.27,2.28,drone_P2_P3_T1
228,2.28,2.29,drone_P2_P3_T1
229,2.29,2.3,drone_P2_P3_T1
230,2.3,2.31,drone_P2_P3_T1
231,2.31,2.32,drone_P2_P3_T1
232,2.32,2.33,drone_P2_P3_T1
233,2.33,2.34,drone_P2_P3_T1
234,2.34,2.35,drone_P2_P3_T1
235,2.35,2.36,silence
236,2.36,2.37,silence
237,2.37,2.38,silence
238,2.38,2.39,silence
239,2.39,2.4,silence
240,2.4,2.41,silence
241,2.41,2.42,silence
242,2.42,2.43,silence
243,2.43,2.44,silence
244,2.44,2.45,silence
245,2.45,2.46,silence
246,2.46,2.47,silence
247,2.47,2.48,silence
248,2.48,2.49,silence
249,2.49,2.5,silence
250,2.5,2.51,silence
251,2.51,2.52,silence
252,2.52,2.53,silence
253,2.53,2.54,silence
254,2.54,2.55,silence
255,2.55,2.56,silence
256,2.56,2.57,silence
257,2.57,2.58,silence
258,2.58,2.59,silence
259,2.59,2.6,silence
260,2.6,2.61,silence
261,2.61,2.62,silence
262,2.62,2.63,silence
263,2.63,2.64,silence
264,2.64,2.65,silence
265,2.65,2.66,silence
266,2.66,2.67,silence
267,2.67,2.68,silence
268,2.68,2.69,silence
269,2.69,2.7,silence
270,2.7,2.71,silence
271,2.71,2.72,silence
272,2.72,2.73,silence
273,2.73,2.74,silence
274,2.74,2.75,silence
275,2.75,2.76,silence
276,2.76,2.77,silence
277,2.77,2.78,silence
278,2.78,2.79,silence
279,2.79,2.8,silence
280,2.8,2.81,silence
281,2.81,2.82,silence
282,2.82,2.83,silence
283,2.83,2.84,silence
284,2.84,2.85,silence
285,2.85,2.86,silence
286,2.86,2.87,silence
287,2.87,2.88,silence
288,2.88,2.89,silence
289,2.89,2.9,silence
290,2.9,2.91,silence
291,2.91,2.92,silence
292,2.92,2.93,silence
293,2.93,2.94,silence
294,2.94,2.95,silence
295,2.95,2.96,silence
296,2.96,2.97,silence
297,2.97,2.98,silence
298,2.98,2.99,silence
299,2.99,3,silence
300,3,3.01,silence
301,3.01,3.02,silence
302,3.02,3.03,silence
303,3.03,3.04,silence
304,3.04,3.05,silence
305,3.05,3.06,silence
306,3.06,3.07,silence
307,3.07,3.08,silence
308,3.08,3.09,silence
309,3.09,3.1,silence
310,3.1,3.11,silence
311,3.11,3.12,silence
312,3.12,3.13,silence
313,3.13,3.14,silence
314,3.14,3.15,silence
315,3.15,3.16,silence
316,3.16,3.17,silence
317,3.17,3.18,silence
318,3.18,3.19,silence
319,3.19,3.2,silence
320,3.2,3.21,silence
321,3.21,3.22,silence
322,3.22,3.23,silence
323,3.23,3.24,silence
324,3.24,3.25,silence
325,3.25,3.26,silence
326,3.26,3.27,silence
327,3.27,3.28,silence
328,3.28,3.29,silence
329,3.29,3.3,silence
330,3.3,3.31,silence
331,3.31,3.32,silence
332,3.32,3.33,silence
333,3.33,3.34,silence
334,3.34,3.35,silence
335,3.35,3.36,silence
336,3.36,3.37,silence
337,3.37,3.38,silence
338,3.38,3.39,silence
339,3.39,3.4,silence
340,3.4,3.41,silence
341,3.41,3.42,silence
342,3.42,3.43,silence
343,3.43,3.44,silence
344,3.44,3.45,silence
345,3.45,3.46,silence
346,3.46,3.47,silence
347,3.47,3.48,silence
348,3.48,3.49,silence
349,3.49,3.5,silence
350,3.5,3.51,silence
351,3.51,3.52,silence
352,3.52,3.53,silence
353,3.53,3.54,silence
354,3.54,3.55,silence
355,3.55,3.56,silence
356,3.56,3.57,silence
357,3.57,3.58,silence
358,3.58,3.59,silence
359,3.59,3.6,silence
360,3.6,3.61,silence
361,3.61,3.62,silence
362,3.62,3.63,silence
363,3.63,3.64,silence
364,3.64,3.65,silence
365,3.65,3.66,silence
366,3.66,3.67,silence
367,3.67,3.68,silence
368,3.68,3.69,silence
369,3.69,3.7,silence
370,3.7,3.71,silence
371,3.71,3.72,silence
372,3.72,3.73,silence
373,3.73,3.74,silence
374,3.74,3.75,silence
375,3.75,3.76,silence
376,3.76,3.77,silence
377,3.77,3.78,silence
378,3.78,3.79,silence
379,3.79,3.8,silence
380,3.8,3.81,silence
381,3.81,3.82,silence
382,3.82,3.83,silence
383,3.83,3.84,silence
384,3.84,3.85,silence
385,3.85,3.86,silence
386,3.86,3.87,silence
387,3.87,3.88,silence
388,3.88,3.89,silence
389,3.89,3.9,silence
390,3.9,3.91,silence
391,3.91,3.92,silence
392,3.92,3.93,silence
393,3.93,3.94,silence
394,3.94,3.95,silence
395,3.95,3.96,silence
396,3.96,3.97,silence
397,3.97,3.98,silence
398,3.98,3.99,silence
399,3.99,4,silence
400,4,4.01,silence
401,4.01,4.02,silence
402,4.02,4.03,silence
403,4.03,4.04,silence
404,4.04,4.05,silence
405,4.05,4.06,silence
406,4.06,4.07,silence
407,4.07,4.08,silence
408,4.08,4.09,silence
409,4.09,4.1,silence
410,4.1,4.11,silence
411,4.11,4.12,silence
412,4.12,4.13,silence
413,4.13,4.14,silence
414,4.14,4.15,silence
415,4.15,4.16,silence
416,4.16,4.17,silence
417,4.17,4.18,silence
418,4.18,4.19,silence
419,4.19,4.2,silence
420,4.2,4.21,silence
421,4.21,4.22,silence
422,4.22,4.23,silence
423,4.23,4.24,silence
424,4.24,4.25,silence
425,4.25,4.26,silence
426,4.26,4.27,silence
427,4.27,4.28,silence
428,4.28,4.29,silence
429,4.29,4.3,silence
430,4.3,4.31,silence
431,4.31,4.32,silence
432,4.32,4.33,silence
433,4.33,4.34,silence
434,4.34,4.35,silence
435,4.35,4.36,silence
436,4.36,4.37,silence
437,4.37,4.38,silence
438,4.38,4.39,silence
439,4.39,4.4,silence
440,4.4,4.41,silence
441,4.41,4.42,silence
442,4.42,4.43,silence
443,4.43,4.44,silence
444,4.44,4.45,silence
445,4.45,4.46,silence
446,4.46,4.47,silence
447,4.47,4.48,silence
448,4.48,4.49,silence
449,4.49,4.5,silence
450,4.5,4.51,silence
451,4.51,4.52,silence
452,4.52,4.53,silence
453,4.53,4.54,silence
454,4.54,4.55,silence
455,4.55,4.56,silence
456,4.56,4.57,silence
457,4.57,4.58,silence
458,4.58,4.59,silence
459,4.59,4.6,silence
460,4.6,4.61,silence
461,4.61,4.62,silence
462,4.62,4.63,silence
463,4.63,4.64,silence
464,4.64,4.65,silence
465,4.65,4.66,silence
466,4.66,4.67,silence
467,4.67,4.68,silence
468,4.68,4.69,silence
469,4.69,4.7,silence
470,4.7,4.71,silence
471,4.71,4.72,silence
472,4.72,4.73,silence
473,4.73,4.74,silence
474,4.74,4.75,silence
475,4.75,4.76,silence
476,4.76,4.77,silence
477,4.77,4.78,silence
478,4.78,4.79,silence
479,4.79,4.8,silence
480,4.8,4.81,silence
481,4.81,4.82,silence
482,4.82,4.83,silence
483,4.83,4.84,silence
484,4.84,4.85,silence
485,4.85,4.86,silence
486,4.86,4.87,silence
487,4.87,4.88,silence
488,4.88,4.89,silence
489,4.89,4.9,silence
490,4.9,4.91,silence
491,4.91,4.92,silence
492,4.92,4.93,silence
