frame,start_time,end_time,label
640,6.826666667,6.837333333,silence
641,6.837333333,6.848,silence
642,6.848,6.858666667,silence
643,6.858666667,6.869333333,silence
644,6.869333333,6.88,silence
645,6.88,6.890666667,silence
646,6.890666667,6.901333333,silence
647,6.901333333,6.912,silence
648,6.912,6.922666667,silence
649,6.922666667,6.933333333,silence
650,6.933333333,6.944,silence
651,6.944,6.954666667,silence
652,6.954666667,6.965333333,silence
653,6.965333333,6.976,silence
654,6.976,6.986666667,silence
655,6.986666667,6.997333333,silence
656,6.997333333,7.008,silence
657,7.008,7.018666667,silence
658,7.018666667,7.029333333,silence
659,7.029333333,7.04,silence
660,7.04,7.050666667,silence
661,7.050666667,7.061333333,silence
662,7.061333333,7.072,silence
663,7.072,7.082666667,silence
664,7.082666667,7.093333333,silence
665,7.093333333,7.104,silence
666,7.104,7.114666667,silence
667,7.114666667,7.125333333,silence
668,7.125333333,7.136,silence
669,7.136,7.146666667,silence
670,7.146666667,7.157333333,silence
671,7.157333333,7.168,silence
672,7.168,7.178666667,silence
673,7.178666667,7.189333333,silence
674,7.189333333,7.2,silence
675,7.2,7.210666667,silence
676,7.210666667,7.221333333,silence
677,7.221333333,7.232,silence
678,7.232,7.242666667,silence
679,7.242666667,7.253333333,silence
680,7.253333333,7.264,silence
681,7.264,7.274666667,silence
682,7.274666667,7.285333333,silence
683,7.285333333,7.296,silence
684,7.296,7.306666667,silence
685,7.306666667,7.317333333,silence
686,7.317333333,7.328,silence
687,7.328,7.338666667,silence
688,7.338666667,7.349333333,silence
689,7.349333333,7.36,silence
690,7.36,7.370666667,silence
691,7.370666667,7.381333333,silence
692,7.381333333,7.392,silence
693,7.392,7.402666667,silence
694,7.402666667,7.413333333,silence
695,7.413333333,7.424,silence
696,7.424,7.434666667,silence
697,7.434666667,7.445333333,silence
698,7.445333333,7.456,silence
