window_idx,start_time,end_time,label
171,1.71,1.72,P1_P2_P3_T1_T3
172,1.72,1.73,P1_P2_P3_T1_T3
173,1.73,1.74,P1_P2_P3_T1_T3
174,1.74,1.75,P1_P2_P3_T1_T3
175,1.75,1.76,P1_P2_P3_T1_T3
176,1.76,1.77,P1_P2_P3_T1_T3
177,1.77,1.78,P1_P2_P3_T1_T3
178,1.78,1.79,P1_P2_P3_T1_T3
179,1.79,1.8,P1_P2_P3_T1_T3
180,1.8,1.81,P1_P2_P3_T1_T3
181,1.81,1.82,P1_P2_P3_T1_T3
182,1.82,1.83,P1_P2_P3_T1_T3
183,1.83,1.84,P1_P2_P3_T1_T3
184,1.84,1.85,P1_P2_P3_T1_T3
185,1.85,1.86,P1_P2_P3_T1_T3
186,1.86,1.87,P1_P2_P3_T1_T3
187,1.87,1.88,P1_P2_P3_T1_T3
188,1.88,1.89,P1_P2_P3_T1_T3
189,1.89,1.9,P1_P2_P3_T1_T3
190,1.9,1.91,P1_P2_P3_T1_T3
191,1.91,1.92,silence
192,1.92,1.93,silence
193,1.93,1.94,silence
194,1.94,1.95,silence
195,1.95,1.96,silence
196,1.96,1.97,silence
197,1.97,1.98,silence
198,1.98,1.99,silence
199,1.99,2,silence
200,2,2.01,silence
201,2.01,2.02,silence
202,2.02,2.03,silence
203,2.03,2.04,silence
204,2.04,2.05,silence
205,2.05,2.06,silence
206,2.06,2.07,silence
207,2.07,2.08,silence
208,2.08,2.09,silence
209,2.09,2.1,silence
210,2.1,2.11,silence
211,2.11,2.12,silence
212,2.12,2.13,silence
213,2.13,2.14,silence
214,2.14,2.15,silence
215,2.15,2.16,silence
216,2.16,2.17,silence
217,2.17,2.18,silence
218,2.18,2.19,silence
219,2.19,2.2,silence
220,2.2,2.21,silence
221,2.21,2.22,silence
222,2.22,2.23,silence
223,2.23,2.24,silence
224,2.24,2.25,silence
225,2.25,2.26,silence
226,2.26,2.27,silence
227,2.27,2.28,silence
228,2.28,2.29,silence
229,2.29,2.3,silence
230,2.3,2.31,silence
231,2.31,2.32,silence
232,2.32,2.33,silence
233,2.33,2.34,silence
234,2.34,2.35,silence
235,2.35,2.36,silence
236,2.36,2.37,silence
237,2.37,2.38,silence
238,2.38,2.39,silence
239,2.39,2.4,silence
240,2.4,2.41,silence
241,2.41,2.42,silence
242,2.42,2.43,silence
243,2.43,2.44,silence
244,2.44,2.45,silence
245,2.45,2.46,silence
246,2.46,2.47,silence
247,2.47,2.48,silence
248,2.48,2.49,silence
249,2.49,2.5,silence
250,2.5,2.51,silence
251,2.51,2.52,silence
252,2.52,2.53,silence
253,2.53,2.54,silence
254,2.54,2.55,silence
255,2.55,2.56,silence
256,2.56,2.57,silence
257,2.57,2.58,silence
258,2.58,2.59,silence
259,2.59,2.6,silence
260,2.6,2.61,silence
261,2.61,2.62,silence
262,2.62,2.63,silence
263,2.63,2.64,silence
264,2.64,2.65,silence
265,2.65,2.66,silence
266,2.66,2.67,silence
267,2.67,2.68,silence
268,2.68,2.69,silence
269,2.69,2.7,silence
270,2.7,2.71,silence
271,2.71,2.72,silence
272,2.72,2.73,silence
273,2.73,2.74,silence
274,2.74,2.75,silence
275,2.75,2.76,silence
276,2.76,2.77,silence
277,2.77,2.78,silence
278,2.78,2.79,silence
279,2.79,2.8,silence
280,2.8,2.81,silence
281,2.81,2.82,silence
282,2.82,2.83,silence
283,2.83,2.84,silence
284,2.84,2.85,silence
285,2.85,2.86,silence
286,2.86,2.87,silence
287,2.87,2.88,silence
288,2.88,2.89,silence
289,2.89,2.9,silence
290,2.9,2.91,silence
291,2.91,2.92,silence
292,2.92,2.93,silence
293,2.93,2.94,silence
294,2.94,2.95,silence
295,2.95,2.96,silence
296,2.96,2.97,silence
